Região,Município,CodMuns,Estado,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano,gini,IDHm_renda,Tipo_Urb,pop_area,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
Sudeste,Dirce Reis,351385,São Paulo,87.8739316,100.0,7.3567312,0.741,0.3070678,0.0,0.0164973,0.3784,0.686,Rural,20.4123313628266,1766.0,105.0,0.0597032,88.133,20.03,0.7631427,68.0,0.1541527
Sudeste,Divinolândia,351390,São Paulo,92.0924277,56.38,10.6958533,0.734,0.0309609,0.0962071,0.0033936,0.4833,0.72,Rural,49.5465901523582,11404.0,604.0,0.0529005,223.749,50.97,0.6476604,516.0,0.1810035
Sudeste,Dois Córregos,351410,São Paulo,82.2310108,70.4272727,13.4206924,0.725,-0.036037,-0.0574628,0.0140658,0.4723,0.725,Urban,43.4647978109616,26466.0,2049.0,0.0774482,632.972,41.81,0.9272347,1067.0,0.161566
Sudeste,Dolcinópolis,351420,São Paulo,81.3551711,100.0,12.9450121,0.742,0.1319139,0.0,0.0462533,0.3627,0.699,Rural,27.0981151926507,2130.0,106.0,0.0497618,77.939,27.33,0.9078642,71.0,0.1328386
Sudeste,Dracena,351440,São Paulo,94.3129494,69.3672727,18.13156,0.776,0.0142216,0.0417294,-0.019614,0.447,0.752,Urban,96.4612621184036,45717.0,2398.0,0.0524908,487.688,93.74,0.892299,995.0,0.0875098
Sudeste,Duartina,351450,São Paulo,88.4232084,87.6354545,15.3991003,0.748,0.026646,0.0233558,0.00226,0.4323,0.716,Urban,46.9955434934627,12495.0,720.0,0.057619,264.557,47.23,0.9161558,506.0,0.1617436
Sudeste,Dumont,351460,São Paulo,99.7245179,100.0,42.2238752,0.744,9.47e-05,0.0,0.0033721,0.3911,0.72,Semi-Urban,89.9924579801753,9200.0,631.0,0.0685582,111.376,82.6,0.9444178,304.0,0.1324228
Sudeste,Echaporã,351470,São Paulo,94.358666,100.0,11.0156962,0.745,-0.0038053,0.0,-0.0114628,0.5424,0.719,Semi-Urban,11.768861424762,6267.0,425.0,0.0677942,515.258,12.16,0.8250733,405.0,0.2589899
Sudeste,Eldorado,351480,São Paulo,87.5022991,82.9881818,4.8719556,0.691,-0.0152138,0.0455203,-0.0289215,0.5042,0.633,Rural,9.39636912303779,15281.0,1366.0,0.0893992,1654.256,9.24,0.5973083,1433.0,0.3755133
Sudeste,Elias Fausto,351490,São Paulo,98.8735055,73.0272727,22.26889,0.695,0.0009031,-0.0075473,-0.0187472,0.4343,0.701,Rural,88.6341174145088,17068.0,1229.0,0.0720143,202.36,84.35,0.8548018,866.0,0.2028392
Sudeste,Embaúba,351495,São Paulo,99.3265993,100.0,25.8116261,0.73,0.008,0.0,0.0106846,0.3658,0.723,Urban,29.4602364998977,2466.0,146.0,0.0590809,83.129,29.67,0.8264896,63.0,0.1024483
Sudeste,Embu das Artes,351500,São Paulo,93.6334236,46.0109091,25.941855,0.735,-0.0048327,0.0638605,-0.0217615,0.4903,0.7,Urban,3928.16557288559,261656.0,21584.0,0.0825257,70.398,3716.81,0.7683684,10848.0,0.1644298
Sudeste,Embu-Guaçu,351510,São Paulo,81.8327411,70.1190909,13.9872885,0.749,0.0018835,0.0576566,-0.011792,0.5155,0.713,Urban,449.116877943473,67170.0,5183.0,0.0771794,155.641,431.57,0.543608,4078.0,0.2422377
Sudeste,Emilianópolis,351512,São Paulo,95.1542208,100.0,11.7077023,0.727,0.0365687,0.0,0.024174,0.385,0.69,Urban,14.3315850013546,3162.0,182.0,0.0574545,225.167,14.04,0.8087856,142.0,0.1796585
Sudeste,Engenheiro Coelho,351515,São Paulo,96.1900383,64.9590909,19.048459,0.732,-0.0097306,-0.0367545,-0.0153366,0.4589,0.72,Urban,193.276393702077,18726.0,1581.0,0.084553,109.941,170.33,0.8522586,659.0,0.1422386
Sudeste,Espírito Santo do Pinhal,351518,São Paulo,91.2265022,63.5645455,40.3629168,0.787,0.0173951,0.116014,-0.0065775,0.5731,0.784,Urban,114.252315439259,43728.0,2555.0,0.0584366,389.235,112.34,0.8984404,797.0,0.0729434
Sudeste,Estiva Gerbi,355730,São Paulo,91.3440563,90.9463636,29.8484509,0.74,0.0135549,0.0475834,-0.0047848,0.4192,0.716,Urban,153.84926629262,10861.0,755.0,0.0695392,74.144,146.48,0.8607226,316.0,0.1164654
Sudeste,Estrela d'Oeste,351520,São Paulo,88.8870586,67.4045455,12.5949301,0.76,0.030323,0.1597598,0.0174472,0.3969,0.712,Semi-Urban,28.4155919549347,8417.0,470.0,0.0558846,296.281,28.41,0.7937961,133.0,0.0632037
Sudeste,Estrela do Norte,351530,São Paulo,80.8036924,100.0,27.3977574,0.74,0.280045,0.0,-0.0264091,0.439,0.693,Urban,10.4533429941846,2748.0,205.0,0.0745777,264.987,10.37,0.8451376,87.0,0.1260802
Sudeste,Euclides da Cunha Paulista,351535,São Paulo,90.7887478,100.0,7.2196477,0.704,-0.0116505,0.0,0.1544169,0.4566,0.663,Rural,16.2486452201975,9571.0,734.0,0.076668,573.894,16.68,0.5951557,876.0,0.3661032
Sudeste,Fartura,351540,São Paulo,97.1904064,68.32,3.599682,0.732,0.0028929,0.2589539,-0.0161198,0.4353,0.699,Urban,37.4442821159864,15890.0,1085.0,0.0682808,429.171,37.03,0.8792741,610.0,0.1535552
Sudeste,Fernando Prestes,351560,São Paulo,94.7981829,100.0,31.861587,0.758,0.0128406,0.0,-0.0010769,0.4176,0.746,Rural,34.0843579034061,5734.0,336.0,0.0586367,169.99,33.73,0.8172043,133.0,0.0926081
Sudeste,Fernandópolis,351550,São Paulo,93.8005342,95.2209091,21.3057612,0.797,-0.0002017,0.0080176,0.0010669,0.4941,0.767,Urban,126.232045645938,67888.0,3586.0,0.0528383,549.797,123.48,0.954479,1717.0,0.1010496
Sudeste,Fernão,351565,São Paulo,92.7777778,100.0,3.1486419,0.703,-0.0148079,0.0,-0.0020153,0.4084,0.668,Rural,17.1833956857439,1666.0,109.0,0.065417,100.504,16.57,0.6516854,73.0,0.1759491
Sudeste,Ferraz de Vasconcelos,351570,São Paulo,87.7918873,33.8045455,19.1451844,0.738,-0.0407796,0.1613766,0.0042494,0.4559,0.691,Urban,6646.59721282641,184720.0,15156.0,0.0820765,29.564,6248.13,0.8289449,6811.0,0.146805
Sudeste,Flora Rica,351580,São Paulo,77.471608,100.0,5.4188606,0.727,-0.0274417,0.0,0.0870476,0.4179,0.668,Rural,6.36372941244532,1610.0,73.0,0.0449808,224.711,7.16,0.9710468,93.0,0.2280834
Sudeste,Floreal,351590,São Paulo,94.4055944,99.9909091,22.3638474,0.747,-0.0307692,1e-07,-0.0273023,0.3757,0.71,Rural,14.1992596799781,2988.0,97.0,0.0325643,204.236,14.63,0.8804418,98.0,0.1322631
Sudeste,Flórida Paulista,351600,São Paulo,90.4051449,85.8609091,5.6671787,0.715,-0.0338434,0.0466829,0.1062738,0.4286,0.702,Rural,28.2177594450317,13994.0,824.0,0.059012,524.138,26.7,0.7995596,644.0,0.1842152
Sudeste,Florínia,351610,São Paulo,91.9244392,100.0,6.5083822,0.713,0.0325541,0.0,0.1567807,0.4944,0.678,Rural,11.7448624527417,2774.0,170.0,0.0611532,225.886,12.28,0.9013793,235.0,0.3384235
Sudeste,Franca,351620,São Paulo,79.7011775,21.2863636,33.9892159,0.78,0.048977,0.0284618,-0.0041296,0.4665,0.749,Urban,587.606636518684,341521.0,23605.0,0.0691494,605.679,563.86,0.957679,7201.0,0.0845838
Sudeste,Francisco Morato,351630,São Paulo,94.3214495,47.4536364,22.6570506,0.703,-0.0082439,0.033098,0.0007326,0.4361,0.659,Urban,3625.08928389217,168156.0,15161.0,0.0901857,49.001,3431.68,0.5665254,10622.0,0.2517956
Sudeste,Franco da Rocha,351640,São Paulo,91.8876454,51.5781818,25.1286056,0.731,-0.0091986,0.126463,-0.0152095,0.4646,0.702,Urban,1178.6254942572,145884.0,11361.0,0.0778837,132.775,1098.73,0.6774763,5815.0,0.1578355
Sudeste,Gália,351660,São Paulo,93.7852551,100.0,11.3295527,0.709,-0.0138673,0.0,0.0436091,0.4265,0.684,Rural,18.2122647605882,6829.0,411.0,0.0600965,355.914,19.19,0.845137,232.0,0.1344272
Sudeste,Garça,351670,São Paulo,92.4309312,96.9554545,13.1097519,0.769,0.0118715,0.0243365,0.0100675,0.5075,0.737,Urban,79.9000372431438,44305.0,2862.0,0.0646068,555.807,79.71,0.9216933,1896.0,0.1711803
Sudeste,Gastão Vidigal,351680,São Paulo,91.9326567,85.1363636,18.673665,0.723,-0.0056356,0.0467646,-0.0344093,0.43,0.727,Semi-Urban,26.9149189506505,4584.0,314.0,0.0685558,180.569,25.39,0.9234528,122.0,0.1075883
Sudeste,Gavião Peixoto,351685,São Paulo,95.9581612,100.0,35.9757342,0.719,0.0137945,0.0,0.0325517,0.361,0.687,Urban,19.7525495762329,4675.0,350.0,0.0749354,243.766,19.18,0.8474614,163.0,0.1390493
Sudeste,Getulina,351700,São Paulo,87.7578167,46.6945455,21.1020383,0.717,-0.0412096,0.2459746,-0.0051676,0.4708,0.696,Rural,16.9145407126656,11245.0,683.0,0.0607103,676.755,16.62,0.7391935,477.0,0.1697982
Sudeste,Glicério,351710,São Paulo,80.8713262,97.4227273,15.0844515,0.735,0.0026537,-0.02835,-0.0008149,0.5224,0.735,Rural,17.7016129032258,4756.0,344.0,0.0722613,272.8,17.43,0.7211539,195.0,0.1639262
Sudeste,Guaiçara,351720,São Paulo,93.3551888,75.5527273,31.0241874,0.739,-0.0046395,0.1026511,-0.0109314,0.3781,0.697,Rural,44.3580103480376,11627.0,868.0,0.0746679,277.154,41.95,0.866429,356.0,0.1222329
Sudeste,Guaimbê,351730,São Paulo,92.3778636,100.0,16.4610382,0.728,-0.0045591,0.0,-0.009863,0.4057,0.675,Semi-Urban,26.5597237972371,5675.0,426.0,0.0750231,217.811,26.05,0.940838,369.0,0.2595675
Sudeste,Guaíra,351740,São Paulo,94.8996592,91.2836364,36.6505779,0.753,-0.0065656,0.0191286,0.0414283,0.5207,0.759,Urban,32.6111572431494,39715.0,2643.0,0.0665849,1258.465,31.56,0.959759,1570.0,0.1583085
Sudeste,Guapiaçu,351750,São Paulo,98.8144324,93.2281818,27.9364627,0.725,0.0006815,0.0053986,0.0157668,0.4238,0.728,Urban,66.9740346819387,20076.0,1232.0,0.0614267,325.126,61.75,0.8673436,310.0,0.0619816
Sudeste,Guapiara,351760,São Paulo,90.6434247,100.0,1.7553188,0.675,-0.0270116,0.0,0.0172348,0.5657,0.634,Rural,41.6980984197584,17725.0,1328.0,0.0749258,408.292,43.41,0.404878,1447.0,0.325047
Sudeste,Guará,351770,São Paulo,91.8957457,77.2454545,29.6960338,0.718,0.0122099,0.0581787,-0.0239264,0.4908,0.71,Urban,58.8321373449334,20841.0,1717.0,0.0824084,362.183,57.54,0.9390382,1008.0,0.1935683
Sudeste,Guaraçaí,351780,São Paulo,86.1642683,89.2718182,11.0505521,0.719,0.0861049,0.0249231,0.0512695,0.43,0.699,Semi-Urban,14.56437753537,8465.0,474.0,0.0560175,569.197,14.87,0.8058286,351.0,0.1654772
Sudeste,Guaraci,351790,São Paulo,96.7354705,68.4518182,15.9658107,0.737,0.0056006,0.1459084,0.099972,0.4178,0.698,Semi-Urban,17.5946724946649,10766.0,817.0,0.0759739,641.501,16.78,0.9116065,498.0,0.1845809
Sudeste,Guarani d'Oeste,351800,São Paulo,90.9693755,100.0,7.6243379,0.732,0.0253794,0.0,0.0239214,0.4101,0.682,Rural,23.3138856476079,2008.0,132.0,0.0657216,85.7,23.43,0.8533928,119.0,0.2372777
Sudeste,Guarantã,351810,São Paulo,95.2799631,100.0,12.4129321,0.713,0.011724,0.0,0.0180945,0.4907,0.698,Semi-Urban,14.4559996188381,6621.0,517.0,0.0781438,461.746,14.34,0.843412,420.0,0.2537958
Sudeste,Guararapes,351820,São Paulo,99.7721577,37.2154545,23.1936609,0.763,6.44e-05,0.1169994,0.1008545,0.4328,0.727,Urban,34.6365827191706,32248.0,1969.0,0.0610953,955.637,33.74,0.9209653,727.0,0.0903364
Sudeste,Guararema,351830,São Paulo,94.4612119,49.2081818,19.8285091,0.731,0.0179921,0.0870989,-0.0218756,0.5061,0.729,Rural,111.278506439797,28345.0,1937.0,0.0683489,270.816,104.67,0.690069,1609.0,0.2266463
Sudeste,Guaratinguetá,351840,São Paulo,83.100038,39.5690909,24.5762159,0.798,0.0595752,0.0276238,-0.0221686,0.5478,0.764,Urban,162.767924999601,118761.0,7355.0,0.0619561,752.636,157.79,0.8848357,3172.0,0.1069888
Sudeste,Guareí,351850,São Paulo,97.6829268,93.65,2.9696461,0.687,0.0053186,0.0073628,-0.0135099,0.4349,0.692,Rural,33.2585528030372,16942.0,890.0,0.052827,567.884,29.83,0.4675507,433.0,0.1016492
Sudeste,Guariba,351860,São Paulo,84.9481908,32.4845455,38.0077622,0.719,-0.0365652,0.2996663,-0.0140031,0.4388,0.712,Urban,149.791519447702,38467.0,3009.0,0.0782679,270.289,142.32,0.9624498,1462.0,0.1526165
Sudeste,Guarujá,351870,São Paulo,85.483163,55.5354545,36.5442051,0.751,0.0045547,0.0851314,-0.0063378,0.5191,0.729,Urban,2229.02882716135,310612.0,24133.0,0.0777263,144.794,2145.2,0.8024741,13183.0,0.1709392
Sudeste,Guarulhos,351880,São Paulo,93.7763931,44.7936364,41.7486139,0.763,-0.0106098,0.0189596,-0.0176471,0.5345,0.746,Urban,4368.46630579744,1323579.0,102738.0,0.0776574,318.675,4153.38,0.8571041,45530.0,0.1379652
Sudeste,Guatapará,351885,São Paulo,90.1437433,86.1281818,27.5097413,0.743,0.0320654,0.044278,0.0187341,0.5218,0.724,Semi-Urban,18.640268686815,7430.0,586.0,0.0789129,413.567,17.96,0.7903655,293.0,0.1570463
Sudeste,Guzolândia,351890,São Paulo,92.5489302,83.0036364,27.1450497,0.697,0.0106219,0.029744,-0.0907924,0.4181,0.676,Semi-Urban,21.0197364512411,5094.0,365.0,0.0717631,252.477,20.18,0.8255695,188.0,0.1482893
Sudeste,Herculândia,351900,São Paulo,90.3265093,92.0190909,8.6408329,0.727,0.0473232,0.0312899,-0.0020209,0.4527,0.68,Semi-Urban,26.3224361156562,9257.0,645.0,0.069737,364.252,25.41,0.8549473,524.0,0.2269212
Sudeste,Holambra,351905,São Paulo,95.0353909,93.4863636,31.8212717,0.793,0.0014166,0.0035807,-0.0166036,0.5471,0.815,Rural,232.886530338381,13459.0,907.0,0.0674369,65.577,205.24,0.7215747,134.0,0.0409248
Sudeste,Hortolândia,351907,São Paulo,99.2213496,58.7727273,33.033832,0.756,0.0001157,0.0437916,0.0044797,0.4251,0.716,Urban,3753.18828505511,216206.0,15815.0,0.0732345,62.416,3463.95,0.4949502,8211.0,0.1511341
Sudeste,Iacanga,351910,São Paulo,94.5402079,98.9345455,16.2817389,0.745,0.0107218,0.00038,0.1763566,0.3984,0.721,Semi-Urban,21.6626811084541,11075.0,732.0,0.066179,547.393,20.23,0.8918655,379.0,0.1364785
Sudeste,Iacri,351920,São Paulo,91.213869,95.1327273,10.9509989,0.733,0.014511,0.0616989,0.0324619,0.4454,0.701,Semi-Urban,19.552847043622,6435.0,409.0,0.0634909,321.948,19.99,0.8044073,354.0,0.2194651
Sudeste,Iaras,351925,São Paulo,92.0669041,88.7472727,5.8769953,0.674,0.0378988,0.0187475,0.0235058,0.5257,0.664,Rural,23.7106390187876,8052.0,452.0,0.0569871,401.381,20.06,0.3987148,425.0,0.21666
Sudeste,Ibaté,351930,São Paulo,86.6561208,72.9254545,21.4089761,0.703,-0.0361936,-0.039498,0.0161619,0.4003,0.681,Urban,121.906123486999,33522.0,2600.0,0.07762,290.978,115.21,0.9610868,1732.0,0.2059283
Sudeste,Ibirá,351940,São Paulo,91.6488726,93.0281818,23.3400165,0.74,0.0329596,0.0178112,0.0223284,0.4896,0.741,Semi-Urban,46.0369531318956,11855.0,765.0,0.0645581,271.912,43.6,0.8632945,425.0,0.1435608
Sudeste,Ibirarema,351950,São Paulo,91.3775945,98.9254545,7.076162,0.708,0.043637,0.0015844,-0.035073,0.4352,0.692,Semi-Urban,34.3556938176401,7375.0,526.0,0.0713284,228.23,32.32,0.8592979,449.0,0.2409795
Sudeste,Ibitinga,351960,São Paulo,94.9985616,31.4245455,20.5095751,0.747,0.0096682,0.1014079,-0.0050864,0.4478,0.738,Urban,87.9036715013686,57598.0,3680.0,0.0639423,689.391,83.55,0.9535728,1620.0,0.1120526
Sudeste,Ibiúna,351970,São Paulo,80.6829212,43.2227273,12.9721429,0.71,-0.026927,0.1014719,0.0238352,0.4978,0.7,Rural,75.1161063131213,76297.0,5795.0,0.075972,1058.082,72.11,0.4679889,2935.0,0.1540123
Sudeste,Iepê,351990,São Paulo,94.8831342,88.3763636,12.1580757,0.736,-0.0225389,-0.0009762,0.0214784,0.4632,0.7,Semi-Urban,13.7720303744365,8010.0,538.0,0.0671976,594.974,13.46,0.8277493,427.0,0.2134331
Sudeste,Igaraçu do Tietê,352000,São Paulo,92.507493,49.0418182,11.5893717,0.727,-0.025996,0.1576452,0.1805278,0.3687,0.691,Urban,253.194471441579,24355.0,1684.0,0.0691705,97.747,249.17,0.9659693,1101.0,0.1805631
Sudeste,Igarapava,352010,São Paulo,94.8291776,66.1790909,28.2010701,0.768,-0.0259267,0.104622,0.0193581,0.6747,0.809,Urban,65.3649475291179,29651.0,2044.0,0.0689626,468.355,63.31,0.9298178,751.0,0.1018394
Sudeste,Iguape,352030,São Paulo,85.9677492,84.6327273,6.3203694,0.726,0.0141702,0.0062532,-0.0480529,0.5612,0.691,Semi-Urban,15.6605408847304,30289.0,2187.0,0.0722175,1978.795,15.31,0.7405804,2538.0,0.335015
Sudeste,Ilha Comprida,352042,São Paulo,100.0,99.8909091,4.7870807,0.725,0.0,1.46e-05,-0.0074483,0.4814,0.696,Semi-Urban,57.8021743222413,10325.0,699.0,0.067756,196.567,52.53,0.906831,742.0,0.2864771
Sudeste,Ilha Solteira,352044,São Paulo,79.0516501,97.5627273,29.5858805,0.812,0.0016692,0.0132281,-0.0033001,0.4827,0.786,Urban,41.0455365200777,26250.0,1455.0,0.0554611,652.641,40.22,0.9170234,432.0,0.0660248
Sudeste,Ilhabela,352040,São Paulo,91.1293915,98.1227273,9.2962348,0.756,0.0694522,-0.02065,0.0160512,0.4969,0.739,Urban,102.748643865712,32304.0,2583.0,0.0799927,346.389,93.26,0.349225,576.0,0.0712546
Sudeste,Indaiatuba,352050,São Paulo,94.8546861,41.1809091,42.1280351,0.788,-0.0116866,0.1003644,-0.0090771,0.4865,0.791,Urban,822.426936718612,231873.0,15565.0,0.0672084,311.545,744.27,0.9465321,2337.0,0.040347
Sudeste,Indiana,352060,São Paulo,91.0555531,100.0,15.1141883,0.761,-0.0394709,0.0,0.0244659,0.4517,0.714,Urban,37.7144093934311,4912.0,293.0,0.0596099,129.367,37.97,0.6995552,235.0,0.1913118
Sudeste,Indiaporã,352070,São Paulo,94.422441,95.7581818,12.9465225,0.751,-0.0056497,0.0142384,-0.0014372,0.4781,0.714,Rural,13.8981280802272,3943.0,197.0,0.0500514,279.606,14.1,0.8447888,224.0,0.2269786
Sudeste,Inúbia Paulista,352080,São Paulo,89.1822666,96.6590909,5.7714237,0.759,0.0045959,0.0115343,-0.0067078,0.3724,0.688,Urban,46.1323017940977,3872.0,240.0,0.0620992,87.119,44.45,0.9185703,115.0,0.1195802
Sudeste,Ipaussu,352090,São Paulo,88.9003381,38.7272727,19.0276363,0.727,0.0036399,0.0241234,-0.0206739,0.4791,0.713,Urban,71.9098657148038,14547.0,1132.0,0.0778492,209.554,69.42,0.9401685,532.0,0.1463625
Sudeste,Iperó,352100,São Paulo,89.9352612,77.8872727,17.1251256,0.719,0.0925192,0.0142014,-0.0388721,0.414,0.68,Urban,222.938651351526,33563.0,2682.0,0.0799406,170.289,197.09,0.7251387,1032.0,0.1211092
Sudeste,Ipeúna,352110,São Paulo,83.4265633,86.3418182,27.0812987,0.753,0.2216177,0.0513,-0.0236319,0.4699,0.737,Urban,40.4557654860271,6940.0,559.0,0.0805785,190.01,36.52,0.8201719,179.0,0.1026042
Sudeste,Ipiguá,352115,São Paulo,92.067881,98.6845455,17.8732687,0.73,0.0458347,0.0006597,0.0329433,0.3772,0.696,Urban,40.2564177963361,5033.0,320.0,0.0636674,136.028,37.0,0.7628416,159.0,0.1246049
Sudeste,Iporanga,352120,São Paulo,93.8148709,97.4581818,2.7637706,0.703,-0.011241,0.0388118,-0.0446088,0.5318,0.637,Rural,3.64477860942886,4301.0,373.0,0.0867928,1152.059,3.73,0.6759701,439.0,0.4075053
Sudeste,Ipuã,352130,São Paulo,96.2511173,91.8536364,31.6518139,0.749,-0.0328388,0.014853,0.0183658,0.5976,0.759,Urban,35.5956875280034,15571.0,1152.0,0.0740213,466.461,33.38,0.9294629,585.0,0.1505142
Sudeste,Iracemápolis,352140,São Paulo,95.8377636,44.1145455,51.625523,0.776,0.0042586,-0.0133786,-0.0118729,0.4534,0.742,Urban,213.815389426502,22607.0,1539.0,0.0681641,115.118,196.38,0.9501266,434.0,0.0770918
Sudeste,Irapuã,352150,São Paulo,95.8864818,85.4590909,13.7122855,0.713,0.006308,-0.0196472,0.1080458,0.3642,0.688,Semi-Urban,31.2407807089732,7758.0,550.0,0.0709353,257.612,30.11,0.8763744,315.0,0.1621191
Sudeste,Irapuru,352160,São Paulo,91.658615,85.5181818,8.6860348,0.712,-0.0036694,-0.0051265,0.0077918,0.4474,0.691,Rural,38.8182466742205,8158.0,340.0,0.041741,214.461,38.04,0.6591109,418.0,0.2052982
Sudeste,Itaberá,352170,São Paulo,96.4393863,96.1,4.051979,0.693,0.0068153,0.0038256,0.1083515,0.5151,0.652,Semi-Urban,15.8873416605544,17886.0,1300.0,0.0726868,1100.247,16.26,0.7072158,1444.0,0.3229168
Sudeste,Itaí,352180,São Paulo,97.8859239,58.6727273,7.3950402,0.713,-0.0075447,0.0298708,0.0182884,0.4585,0.692,Urban,25.0548091105735,26020.0,1926.0,0.0740827,1092.884,23.81,0.7725813,1221.0,0.1888302
Sudeste,Itajobi,352190,São Paulo,93.9942617,90.9909091,18.9365306,0.73,0.0183553,-0.0793676,0.0356768,0.3933,0.727,Urban,30.4681057868886,15113.0,780.0,0.0516015,502.066,30.1,0.8622839,426.0,0.1127821
Sudeste,Itanhaém,352210,São Paulo,88.4220288,79.6445455,15.4284586,0.745,-0.0109951,0.0212858,0.0059477,0.514,0.716,Urban,171.348039174953,96290.0,7616.0,0.0791444,601.711,160.03,0.7805566,7115.0,0.2936659
Sudeste,Itaóca,352215,São Paulo,92.1983959,100.0,2.3845833,0.68,0.038223,0.0,0.0850209,0.5512,0.627,Rural,18.1952298991886,3320.0,229.0,0.0689822,183.015,18.14,0.3427017,354.0,0.4262052
Sudeste,Itapecerica da Serra,352220,São Paulo,84.8790608,42.8136364,23.5384528,0.742,-0.035553,0.0747413,-0.0140543,0.4756,0.699,Urban,1178.58327473431,167234.0,13577.0,0.0812433,150.742,1109.4,0.4954106,5869.0,0.1416339
Sudeste,Itapetininga,352230,São Paulo,93.6066961,53.4854545,19.3031634,0.763,-0.0045095,0.0197766,-0.0018887,0.501,0.728,Urban,92.5062173414927,156913.0,11478.0,0.0731675,1789.35,87.69,0.8824424,5354.0,0.1370806
Sudeste,Itapeva,352240,São Paulo,93.5581529,67.3109091,16.5945641,0.732,0.013408,-0.0168365,0.0330002,0.5393,0.702,Urban,51.91161380265,92422.0,7278.0,0.0787652,1826.258,50.61,0.820405,4913.0,0.2131204
Sudeste,Itapevi,352250,São Paulo,89.6375807,35.1727273,26.3171392,0.735,-0.0538652,0.1120651,-0.0179405,0.4738,0.687,Urban,2915.15642769,223684.0,19871.0,0.0888595,82.658,2706.14,0.808569,10892.0,0.1957137
Sudeste,Itapira,352260,São Paulo,91.1326449,61.2554545,29.1487527,0.762,0.0011579,-0.0024116,0.0015754,0.4611,0.75,Urban,145.122835714947,72789.0,4011.0,0.0551217,518.416,140.41,0.9335886,1503.0,0.0824047
Sudeste,Itapirapuã Paulista,352265,São Paulo,90.7268137,96.7063636,1.8992708,0.661,-0.0321954,-0.0149002,0.0434146,0.5351,0.595,Rural,10.4999532570028,4125.0,379.0,0.0917452,406.478,10.15,0.5028916,523.0,0.5072517
Sudeste,Itápolis,352270,São Paulo,91.9180631,40.7936364,16.7234512,0.744,-0.0041159,-0.0863895,0.0221291,0.4538,0.738,Urban,43.4724157684949,42213.0,2434.0,0.0576705,996.747,42.35,0.890445,722.0,0.0687433
Sudeste,Itaporanga,352280,São Paulo,91.1929609,88.2527273,3.393256,0.719,-0.0150821,0.0815962,-0.0040748,0.5362,0.681,Rural,29.8682866237399,15046.0,1140.0,0.0757552,507.997,29.62,0.7813611,1157.0,0.3077061
Sudeste,Itapuí,352290,São Paulo,97.1601584,86.49,7.3648741,0.725,0.0026838,-0.0644272,-0.0187252,0.4227,0.716,Urban,101.033401655442,13327.0,1036.0,0.0777743,140.023,95.18,0.9576889,424.0,0.127022
Sudeste,Itapura,352300,São Paulo,81.1668337,100.0,10.5277738,0.72,0.4265261,0.0,0.023433,0.4804,0.682,Semi-Urban,16.4128982638993,4713.0,343.0,0.0727605,301.653,15.62,0.3376624,343.0,0.2914513
Sudeste,Itaquaquecetuba,352310,São Paulo,87.9901393,30.53,21.2199123,0.714,-0.0079935,0.0736107,0.0121785,0.4556,0.665,Urban,4538.87584420614,352814.0,31078.0,0.0881096,82.622,4270.22,0.783292,17715.0,0.2008764
Sudeste,Itararé,352320,São Paulo,94.1133859,54.8509091,7.2185076,0.703,-0.0028214,0.0194856,0.0648181,0.4894,0.668,Urban,50.4472735241966,49903.0,3704.0,0.0742226,1003.86,49.71,0.8446416,2905.0,0.2330136
Sudeste,Itariri,352330,São Paulo,95.2067513,86.8354545,6.513392,0.677,0.0144941,0.0201617,-0.049477,0.526,0.642,Rural,64.3044283746305,16744.0,1587.0,0.0947959,273.667,61.18,0.5440731,992.0,0.2378298
Sudeste,Itatiba,352340,São Paulo,95.3443585,80.4154545,37.476627,0.778,-0.0116922,0.0132319,-0.0299293,0.4965,0.788,Urban,380.360312278916,113457.0,7265.0,0.0640847,322.276,352.05,0.9126034,1945.0,0.069193
Sudeste,Itatinga,352350,São Paulo,86.4973254,36.3163636,23.7557997,0.706,0.0705157,0.1553303,0.0123838,0.4338,0.685,Urban,21.3519463328356,19734.0,1730.0,0.0876942,979.817,20.14,0.8896033,657.0,0.1323238
Sudeste,Itirapina,352360,São Paulo,95.4872874,78.2218182,15.5139816,0.724,-0.0186141,0.0316508,0.0203355,0.4866,0.734,Urban,32.5662456628817,17171.0,1033.0,0.0602579,564.603,30.41,0.6910268,556.0,0.1288767
Sudeste,Itirapuã,352370,São Paulo,98.0274715,100.0,15.4650968,0.707,0.0023067,0.0,0.0174011,0.4415,0.673,Urban,40.6099877108703,6307.0,512.0,0.0811445,161.118,39.15,0.8629391,449.0,0.283269
Sudeste,Itu,352390,São Paulo,84.0376478,24.4354545,41.3223163,0.773,0.0110195,0.0531128,-0.0169071,0.5398,0.782,Urban,274.017158848107,166942.0,11605.0,0.0695543,640.719,260.55,0.9424567,5483.0,0.1314075
Sudeste,Itupeva,352400,São Paulo,97.1652778,63.1236364,44.2923737,0.762,-0.0065665,-0.0044579,-0.0102109,0.4488,0.75,Urban,312.78882160784,54542.0,4443.0,0.0815414,200.816,271.6,0.878376,1187.0,0.0852645
