regiao_geo,estado,codmun,nomemun,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sudeste,São Paulo,350980,Campos Novos Paulista,100.00000,87.50000,78.12500,100.00000,100.00000,97.26027,67.79661,100.00000,100.00000,75.32468,74.02597
Sudeste,São Paulo,350990,Cananéia,80.33708,100.00000,100.00000,95.02762,97.61905,100.00000,93.98907,86.88525,100.00000,47.36842,24.21053
Sudeste,São Paulo,350995,Canas,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,22.98851,77.01149,92.30769,88.23529,81.17647
Sudeste,São Paulo,351000,Cândido Mota,95.95687,100.00000,96.49596,96.10390,90.90909,100.00000,100.00000,100.00000,100.00000,95.25223,99.10979
Sudeste,São Paulo,351010,Cândido Rodrigues,96.55172,72.41379,68.96552,90.47619,100.00000,64.51613,63.15789,94.73684,100.00000,100.00000,100.00000
Sudeste,São Paulo,351015,Canitar,100.00000,100.00000,100.00000,78.20513,89.47368,100.00000,100.00000,100.00000,100.00000,88.57143,100.00000
Sudeste,São Paulo,351020,Capão Bonito,100.00000,100.00000,99.56958,91.98856,92.34168,81.73077,100.00000,100.00000,100.00000,90.58296,80.26906
Sudeste,São Paulo,351030,Capela do Alto,100.00000,100.00000,100.00000,86.63793,100.00000,100.00000,100.00000,100.00000,100.00000,82.45614,44.21053
Sudeste,São Paulo,351040,Capivari,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,86.21660,100.00000,100.00000,88.41642,80.64516
Sudeste,São Paulo,351050,Caraguatatuba,92.24305,93.01875,93.21267,100.00000,89.42369,100.00000,100.00000,100.00000,100.00000,100.00000,85.20205
Sudeste,São Paulo,351060,Carapicuíba,92.43276,96.86978,100.00000,100.00000,100.00000,100.00000,79.78573,85.35382,77.64556,84.12288,66.00632
Sudeste,São Paulo,351070,Cardoso,100.00000,99.23664,100.00000,77.33333,100.00000,72.34043,81.30081,99.18699,87.14286,79.66102,87.28814
Sudeste,São Paulo,351080,Casa Branca,95.07246,100.00000,100.00000,100.00000,91.35447,100.00000,100.00000,100.00000,100.00000,50.63291,55.69620
Sudeste,São Paulo,351100,Castilho,89.11290,100.00000,100.00000,100.00000,100.00000,85.14493,100.00000,100.00000,100.00000,100.00000,73.57724
Sudeste,São Paulo,351110,Catanduva,100.00000,100.00000,97.18111,96.94019,97.92503,100.00000,83.27550,86.39833,90.68736,87.13018,89.05325
Sudeste,São Paulo,351120,Catiguá,94.62366,88.17204,78.49462,100.00000,100.00000,100.00000,100.00000,100.00000,82.22222,70.96774,73.11828
Sudeste,São Paulo,351130,Cedral,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,92.92929,100.00000,96.07843
Sudeste,São Paulo,351140,Cerqueira César,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,76.82403,97.25490,100.00000,100.00000
Sudeste,São Paulo,351150,Cerquilho,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,99.45750,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,355720,Chavantes,100.00000,83.58974,89.74359,90.77670,100.00000,95.93023,97.22222,97.22222,95.00000,77.24868,66.13757
Sudeste,São Paulo,351190,Clementina,96.55172,100.00000,100.00000,100.00000,100.00000,93.91304,100.00000,94.39252,100.00000,89.71963,72.89720
Sudeste,São Paulo,351200,Colina,100.00000,100.00000,100.00000,99.14894,100.00000,100.00000,85.30612,100.00000,100.00000,75.30364,89.06883
Sudeste,São Paulo,351210,Colômbia,84.69388,98.97959,95.91837,90.82569,100.00000,91.07143,100.00000,92.17391,78.49462,100.00000,51.76471
Sudeste,São Paulo,351220,Conchal,100.00000,99.75550,87.53056,100.00000,96.61458,100.00000,57.17822,96.53465,89.64646,100.00000,97.31707
Sudeste,São Paulo,351230,Conchas,100.00000,90.94650,81.06996,82.07171,98.13953,98.58491,70.77626,100.00000,97.53695,98.55769,54.32692
Sudeste,São Paulo,351240,Cordeirópolis,98.56115,100.00000,100.00000,100.00000,100.00000,90.84967,100.00000,90.96990,83.59621,92.19858,100.00000
Sudeste,São Paulo,351250,Coroados,100.00000,100.00000,100.00000,100.00000,97.10145,89.74359,100.00000,100.00000,100.00000,69.44444,66.66667
Sudeste,São Paulo,351270,Corumbataí,100.00000,100.00000,100.00000,100.00000,100.00000,67.16418,90.56604,86.79245,86.95652,100.00000,100.00000
Sudeste,São Paulo,351280,Cosmópolis,90.34091,100.00000,100.00000,96.98376,94.93366,87.72523,64.18269,80.76923,100.00000,86.73884,89.58051
Sudeste,São Paulo,351290,Cosmorama,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,98.66667,100.00000,100.00000,100.00000
Sudeste,São Paulo,351300,Cotia,97.89952,100.00000,88.07834,94.63764,91.25572,97.44409,88.91759,86.35830,65.13266,74.04315,83.13616
Sudeste,São Paulo,351310,Cravinhos,100.00000,100.00000,97.83198,98.51117,100.00000,100.00000,35.45232,80.68460,64.81928,58.45771,64.42786
Sudeste,São Paulo,351320,Cristais Paulista,100.00000,94.50549,100.00000,100.00000,100.00000,95.08197,11.88119,100.00000,87.61905,81.81818,100.00000
Sudeste,São Paulo,351330,Cruzália,86.66667,73.33333,100.00000,90.00000,43.47826,78.26087,100.00000,100.00000,92.30769,60.71429,57.14286
Sudeste,São Paulo,351340,Cruzeiro,95.45885,100.00000,100.00000,100.00000,83.53156,100.00000,67.07090,79.94403,87.59279,87.13514,71.67568
Sudeste,São Paulo,351350,Cubatão,100.00000,100.00000,100.00000,97.06806,93.19899,94.39153,85.97786,72.69373,80.24985,75.55556,53.76543
Sudeste,São Paulo,351360,Cunha,100.00000,100.00000,95.95142,95.68966,80.75472,96.53680,100.00000,100.00000,100.00000,85.89212,100.00000
Sudeste,São Paulo,351370,Descalvado,89.13043,96.46739,86.68478,100.00000,94.91094,88.39506,82.06522,72.82609,99.69970,78.83008,100.00000
Sudeste,São Paulo,351380,Diadema,93.61830,95.18362,84.06081,99.86081,87.45159,93.01552,88.43686,87.49804,84.19569,83.82653,87.94218
Sudeste,São Paulo,351385,Dirce Reis,83.33333,100.00000,100.00000,100.00000,100.00000,22.22222,100.00000,68.75000,100.00000,92.30769,100.00000
Sudeste,São Paulo,351390,Divinolândia,91.72932,100.00000,100.00000,59.49367,85.10638,79.16667,100.00000,97.52066,100.00000,100.00000,100.00000
Sudeste,São Paulo,351410,Dois Córregos,100.00000,100.00000,100.00000,95.61644,88.91892,88.66279,79.07609,79.61957,51.98864,57.48503,63.17365
Sudeste,São Paulo,351420,Dolcinópolis,100.00000,63.15789,84.21053,100.00000,100.00000,60.00000,26.92308,84.61538,100.00000,96.00000,80.00000
Sudeste,São Paulo,351440,Dracena,88.28452,100.00000,93.93305,84.75836,95.35354,100.00000,95.92668,91.24236,91.40625,97.55601,98.98167
Sudeste,São Paulo,351450,Duartina,100.00000,100.00000,100.00000,100.00000,79.19463,100.00000,54.34783,66.66667,94.21488,82.99320,95.23810
Sudeste,São Paulo,351460,Dumont,100.00000,100.00000,100.00000,100.00000,96.96970,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351470,Echaporã,100.00000,100.00000,100.00000,92.22222,65.47619,100.00000,100.00000,100.00000,100.00000,100.00000,80.24691
Sudeste,São Paulo,351480,Eldorado,97.56098,93.08943,91.46341,100.00000,91.46919,83.84279,86.25592,68.24645,96.71362,80.09709,73.78641
Sudeste,São Paulo,351490,Elias Fausto,100.00000,100.00000,100.00000,100.00000,91.93548,100.00000,100.00000,95.67308,100.00000,100.00000,100.00000
Sudeste,São Paulo,351495,Embaúba,92.59259,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351500,Embu das Artes,98.77994,100.00000,96.27203,100.00000,95.55604,92.18852,100.00000,100.00000,100.00000,64.26077,82.91036
Sudeste,São Paulo,351510,Embu-Guaçu,100.00000,100.00000,100.00000,100.00000,90.25907,84.63115,46.27832,66.77454,78.18930,59.32540,74.70238
Sudeste,São Paulo,351512,Emilianópolis,81.25000,100.00000,96.87500,68.57143,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351515,Engenheiro Coelho,100.00000,100.00000,92.63566,100.00000,100.00000,98.41897,100.00000,92.77108,100.00000,85.66176,88.60294
Sudeste,São Paulo,351518,Espírito Santo do Pinhal,91.83303,92.74047,79.49183,88.46918,100.00000,86.89516,71.66324,92.60780,100.00000,100.00000,99.79079
Sudeste,São Paulo,355730,Estiva Gerbi,100.00000,100.00000,100.00000,64.49275,100.00000,90.07634,100.00000,100.00000,72.26277,92.12598,85.82677
Sudeste,São Paulo,351530,Estrela d'Oeste,76.74419,81.39535,72.09302,100.00000,100.00000,100.00000,50.00000,21.42857,100.00000,100.00000,87.17949
Sudeste,São Paulo,351520,Estrela do Norte,78.76106,81.41593,74.33628,100.00000,100.00000,100.00000,86.36364,100.00000,100.00000,67.88991,88.99083
Sudeste,São Paulo,351535,Euclides da Cunha Paulista,89.51049,97.20280,83.91608,100.00000,100.00000,100.00000,100.00000,89.21569,74.28571,93.63636,70.90909
Sudeste,São Paulo,351540,Fartura,100.00000,100.00000,90.32258,99.46237,100.00000,100.00000,100.00000,93.80952,85.50000,100.00000,100.00000
Sudeste,São Paulo,351560,Fernando Prestes,100.00000,89.47368,100.00000,100.00000,75.38462,100.00000,94.33962,100.00000,100.00000,83.58209,100.00000
Sudeste,São Paulo,351550,Fernandópolis,100.00000,100.00000,100.00000,100.00000,99.60212,98.44761,68.75000,92.87500,100.00000,84.11097,88.02018
Sudeste,São Paulo,351565,Fernão,100.00000,100.00000,100.00000,100.00000,73.33333,75.00000,94.44444,100.00000,100.00000,100.00000,77.77778
Sudeste,São Paulo,351570,Ferraz de Vasconcelos,87.45992,90.16744,87.92305,95.65807,91.32968,97.67845,100.00000,100.00000,78.28726,91.79310,45.41379
Sudeste,São Paulo,351580,Flora Rica,81.81818,100.00000,90.90909,63.15789,100.00000,70.58824,100.00000,100.00000,60.00000,47.61905,38.09524
Sudeste,São Paulo,351590,Floreal,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,69.23077,69.23077
Sudeste,São Paulo,351600,Flórida Paulista,100.00000,100.00000,100.00000,80.15267,98.47328,100.00000,87.39496,81.51261,100.00000,84.61538,62.30769
Sudeste,São Paulo,351610,Florínia,71.42857,100.00000,94.28571,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,63.63636,81.81818
Sudeste,São Paulo,351620,Franca,94.80748,98.94389,90.47305,86.50264,83.46016,82.17907,34.05797,68.57143,90.55612,69.87205,77.28908
Sudeste,São Paulo,351630,Francisco Morato,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,91.22921,80.86078,90.71918,84.66530,90.06148
Sudeste,São Paulo,351640,Franco da Rocha,96.10069,100.00000,98.76604,100.00000,100.00000,99.46757,84.52965,85.73339,82.10291,78.17084,85.89301
Sudeste,São Paulo,351660,Gália,98.70130,98.70130,87.01299,100.00000,100.00000,100.00000,80.55556,100.00000,100.00000,87.17949,79.48718
Sudeste,São Paulo,351670,Garça,91.94079,88.98026,89.14474,95.27145,91.63569,99.07063,87.52294,89.90826,96.85039,86.41509,100.00000
Sudeste,São Paulo,351680,Gastão Vidigal,98.36066,100.00000,86.88525,96.87500,94.44444,85.71429,100.00000,100.00000,75.51020,87.75510,85.71429
Sudeste,São Paulo,351685,Gavião Peixoto,100.00000,100.00000,100.00000,82.81250,100.00000,72.72727,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351700,Getulina,100.00000,100.00000,90.09009,100.00000,98.11321,100.00000,100.00000,66.66667,84.46602,69.00000,57.00000
Sudeste,São Paulo,351710,Glicério,88.13559,72.88136,100.00000,96.55172,100.00000,100.00000,46.15385,60.00000,100.00000,77.58621,48.27586
Sudeste,São Paulo,351720,Guaiçara,100.00000,100.00000,100.00000,91.22807,73.17073,100.00000,100.00000,100.00000,85.53459,90.13158,86.84211
Sudeste,São Paulo,351730,Guaimbê,100.00000,88.46154,97.43590,100.00000,80.18868,85.89744,100.00000,100.00000,91.13924,83.14607,89.88764
Sudeste,São Paulo,351740,Guaíra,94.43299,100.00000,96.77419,100.00000,76.86275,99.15254,100.00000,100.00000,100.00000,100.00000,84.27419
Sudeste,São Paulo,351750,Guapiaçu,100.00000,94.23077,100.00000,100.00000,94.81132,100.00000,100.00000,100.00000,100.00000,97.91667,100.00000
Sudeste,São Paulo,351760,Guapiara,95.78947,97.89474,78.94737,88.93443,98.38710,98.42520,85.24590,94.26230,100.00000,93.75000,65.44118
Sudeste,São Paulo,351770,Guará,82.31293,88.77551,74.48980,100.00000,97.90795,100.00000,100.00000,100.00000,93.61702,87.08333,86.66667
Sudeste,São Paulo,351780,Guaraçaí,92.30769,100.00000,80.21978,89.88764,100.00000,91.02564,33.80282,87.32394,100.00000,100.00000,73.23944
Sudeste,São Paulo,351790,Guaraci,100.00000,100.00000,89.83051,98.38710,100.00000,81.96721,98.24561,89.47368,100.00000,98.50746,73.13433
Sudeste,São Paulo,351800,Guarani d'Oeste,82.75862,75.86207,68.96552,73.07692,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351810,Guarantã,96.66667,100.00000,100.00000,100.00000,95.65217,80.55556,100.00000,92.64706,100.00000,82.55814,100.00000
Sudeste,São Paulo,351820,Guararapes,100.00000,100.00000,100.00000,100.00000,97.49373,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351830,Guararema,86.15385,100.00000,99.48718,100.00000,98.52217,97.81022,96.00939,84.74178,89.15663,87.19212,100.00000
Sudeste,São Paulo,351840,Guaratinguetá,89.77351,100.00000,100.00000,95.32123,100.00000,100.00000,33.46405,62.28758,68.18510,84.96389,80.10506
Sudeste,São Paulo,351850,Guareí,100.00000,100.00000,100.00000,80.00000,100.00000,100.00000,94.51220,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,351860,Guariba,99.65338,100.00000,89.94801,100.00000,100.00000,95.88336,51.50943,78.11321,100.00000,76.29482,43.02789
Sudeste,São Paulo,351870,Guarujá,100.00000,100.00000,100.00000,93.94003,100.00000,100.00000,54.72828,67.45828,74.65106,65.74848,83.78867
Sudeste,São Paulo,351880,Guarulhos,100.00000,100.00000,100.00000,100.00000,94.36029,98.09171,81.64540,85.52934,92.85237,91.23427,87.82695
Sudeste,São Paulo,351885,Guatapará,99.00990,100.00000,98.01980,96.96970,77.35849,100.00000,88.59649,55.26316,100.00000,84.54545,91.81818
Sudeste,São Paulo,351890,Guzolândia,100.00000,86.56716,100.00000,100.00000,93.93939,74.60317,89.83051,100.00000,80.64516,92.45283,100.00000
Sudeste,São Paulo,351900,Herculândia,88.65979,100.00000,100.00000,100.00000,93.10345,80.20833,56.86275,100.00000,74.75728,100.00000,100.00000
Sudeste,São Paulo,351905,Holambra,100.00000,100.00000,100.00000,100.00000,93.01075,100.00000,100.00000,100.00000,78.50467,77.92793,95.94595
Sudeste,São Paulo,351907,Hortolândia,100.00000,100.00000,98.49341,100.00000,100.00000,100.00000,100.00000,99.80165,97.14754,96.02456,99.96768
Sudeste,São Paulo,351910,Iacanga,100.00000,100.00000,100.00000,78.12500,100.00000,100.00000,83.22581,79.35484,100.00000,99.23664,100.00000
Sudeste,São Paulo,351920,Iacri,100.00000,100.00000,84.93151,100.00000,100.00000,68.42105,75.75758,74.24242,100.00000,100.00000,100.00000
Sudeste,São Paulo,351925,Iaras,100.00000,100.00000,63.29114,100.00000,100.00000,97.56098,69.23077,100.00000,82.65306,100.00000,100.00000
Sudeste,São Paulo,351930,Ibaté,100.00000,100.00000,100.00000,100.00000,98.06950,82.93173,59.31559,81.55894,84.72803,91.43426,55.17928
Sudeste,São Paulo,351940,Ibirá,100.00000,100.00000,81.88976,100.00000,100.00000,100.00000,56.89655,91.95402,93.15068,84.24658,100.00000
Sudeste,São Paulo,351950,Ibirarema,73.26733,92.07921,84.15842,100.00000,85.10638,95.60440,100.00000,95.83333,100.00000,79.10448,100.00000
Sudeste,São Paulo,351960,Ibitinga,100.00000,99.55357,95.98214,100.00000,95.62764,100.00000,88.09202,90.25710,100.00000,75.47170,100.00000
Sudeste,São Paulo,351970,Ibiúna,98.00000,100.00000,100.00000,97.87431,83.17215,100.00000,100.00000,100.00000,58.25328,18.01189,32.20051
Sudeste,São Paulo,351990,Iepê,100.00000,100.00000,89.52381,100.00000,98.92473,100.00000,100.00000,90.21739,100.00000,88.34951,76.69903
Sudeste,São Paulo,352000,Igaraçu do Tietê,100.00000,92.66862,93.54839,100.00000,100.00000,100.00000,80.06873,87.62887,100.00000,92.04152,71.62630
Sudeste,São Paulo,352010,Igarapava,100.00000,100.00000,100.00000,95.25223,100.00000,100.00000,100.00000,99.68652,91.24579,80.92486,76.01156
Sudeste,São Paulo,352030,Iguape,91.50943,100.00000,74.76415,86.30137,83.46056,97.04142,100.00000,100.00000,61.20219,65.84699,85.51913
Sudeste,São Paulo,352042,Ilha Comprida,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352044,Ilha Solteira,94.87179,95.83333,85.89744,100.00000,100.00000,100.00000,46.34146,63.06620,49.64789,68.51211,65.39792
Sudeste,São Paulo,352040,Ilhabela,100.00000,100.00000,100.00000,92.42105,100.00000,90.17857,45.65702,100.00000,74.16667,100.00000,100.00000
Sudeste,São Paulo,352050,Indaiatuba,100.00000,100.00000,100.00000,100.00000,100.00000,96.30625,92.91667,83.71795,90.80497,91.64319,88.01252
Sudeste,São Paulo,352060,Indiana,100.00000,100.00000,100.00000,100.00000,100.00000,79.68750,71.01449,100.00000,100.00000,100.00000,50.90909
Sudeste,São Paulo,352070,Indiaporã,100.00000,100.00000,100.00000,90.24390,100.00000,100.00000,72.72727,100.00000,100.00000,91.89189,83.78378
Sudeste,São Paulo,352080,Inúbia Paulista,97.95918,53.06122,100.00000,88.57143,100.00000,90.69767,100.00000,91.89189,100.00000,100.00000,58.82353
Sudeste,São Paulo,352090,Ipaussu,100.00000,100.00000,100.00000,88.64865,69.00000,97.54601,62.01117,99.44134,100.00000,87.95812,73.29843
Sudeste,São Paulo,352100,Iperó,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,33.70474,86.35097,86.18619,95.11494,87.93103
Sudeste,São Paulo,352110,Ipeúna,100.00000,69.00000,100.00000,100.00000,84.42623,88.00000,26.31579,99.12281,82.55814,68.26923,100.00000
Sudeste,São Paulo,352115,Ipiguá,100.00000,77.96610,81.35593,100.00000,53.42466,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352120,Iporanga,100.00000,100.00000,100.00000,89.04110,100.00000,95.16129,100.00000,100.00000,100.00000,67.16418,80.59701
Sudeste,São Paulo,352130,Ipuã,100.00000,100.00000,95.60440,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,94.73684,68.42105
Sudeste,São Paulo,352140,Iracemápolis,100.00000,100.00000,100.00000,85.87361,100.00000,100.00000,95.72954,83.27402,89.33824,100.00000,100.00000
Sudeste,São Paulo,352150,Irapuã,97.75281,86.51685,100.00000,97.70115,100.00000,100.00000,90.00000,84.00000,98.78049,100.00000,100.00000
Sudeste,São Paulo,352160,Irapuru,87.50000,100.00000,100.00000,94.66667,97.36842,100.00000,88.70968,100.00000,100.00000,65.00000,75.00000
Sudeste,São Paulo,352170,Itaberá,95.37815,94.53782,96.21849,100.00000,100.00000,100.00000,85.14056,89.55823,100.00000,100.00000,100.00000
Sudeste,São Paulo,352180,Itaí,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,87.04819,100.00000,100.00000,99.09091,90.60606
Sudeste,São Paulo,352190,Itajobi,88.23529,89.54248,96.07843,73.68421,87.65432,98.74214,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352210,Itanhaém,100.00000,100.00000,100.00000,100.00000,83.26558,82.17753,69.24686,86.68061,90.43348,77.47217,83.36608
Sudeste,São Paulo,352215,Itaóca,94.28571,100.00000,60.00000,100.00000,100.00000,95.55556,97.67442,100.00000,73.80952,95.23810,97.61905
Sudeste,São Paulo,352220,Itapecerica da Serra,100.00000,100.00000,90.04252,86.33823,100.00000,85.04609,89.10653,100.00000,66.21874,55.51971,61.39785
Sudeste,São Paulo,352230,Itapetininga,100.00000,100.00000,95.63742,95.37383,100.00000,99.21150,77.69986,86.81627,89.01734,93.89908,92.01835
Sudeste,São Paulo,352240,Itapeva,91.25448,100.00000,92.04301,94.74805,95.04249,98.10792,80.68259,90.37543,87.39554,99.49017,100.00000
Sudeste,São Paulo,352250,Itapevi,96.58254,99.89485,94.08517,100.00000,96.58635,100.00000,95.58177,84.24705,95.20431,73.73969,50.09166
Sudeste,São Paulo,352260,Itapira,90.38462,95.00000,89.48718,98.04433,92.13759,87.93325,89.21569,84.68137,86.78304,100.00000,88.79203
Sudeste,São Paulo,352265,Itapirapuã Paulista,100.00000,85.00000,100.00000,100.00000,100.00000,100.00000,67.92453,100.00000,100.00000,91.54930,53.52113
Sudeste,São Paulo,352270,Itápolis,100.00000,100.00000,100.00000,93.35863,81.52381,93.06931,77.52577,87.42268,97.53915,89.67033,90.98901
Sudeste,São Paulo,352280,Itaporanga,100.00000,100.00000,100.00000,97.05882,83.25792,91.34615,90.67358,90.15544,84.97409,81.31313,84.34343
Sudeste,São Paulo,352290,Itapuí,100.00000,100.00000,100.00000,86.08247,92.35669,100.00000,100.00000,100.00000,90.32258,100.00000,100.00000
Sudeste,São Paulo,352300,Itapura,100.00000,100.00000,100.00000,92.40506,100.00000,72.58065,14.51613,100.00000,88.33333,71.25000,53.75000
Sudeste,São Paulo,352310,Itaquaquecetuba,94.04651,91.47907,87.25581,97.03167,92.78262,100.00000,90.62500,81.78191,71.09362,78.15436,83.64094
Sudeste,São Paulo,352320,Itararé,95.65217,99.27536,95.07246,100.00000,81.85654,100.00000,100.00000,92.90123,93.81762,88.02488,88.64697
Sudeste,São Paulo,352330,Itariri,100.00000,100.00000,100.00000,95.32164,73.03371,100.00000,100.00000,100.00000,78.91892,100.00000,100.00000
Sudeste,São Paulo,352340,Itatiba,100.00000,100.00000,100.00000,92.11590,100.00000,93.35106,100.00000,93.10109,95.27326,87.54448,87.40214
Sudeste,São Paulo,352350,Itatinga,97.06960,100.00000,97.80220,97.67442,72.58567,92.06349,44.67213,100.00000,73.23944,85.45455,90.90909
Sudeste,São Paulo,352360,Itirapina,100.00000,100.00000,99.35484,100.00000,100.00000,100.00000,100.00000,82.58427,100.00000,89.47368,78.94737
Sudeste,São Paulo,352370,Itirapuã,100.00000,100.00000,89.47368,100.00000,100.00000,90.27778,100.00000,98.55072,100.00000,100.00000,100.00000
Sudeste,São Paulo,352390,Itu,100.00000,100.00000,100.00000,100.00000,84.42393,82.36287,44.18417,78.87722,77.32456,81.03448,76.20690
Sudeste,São Paulo,352400,Itupeva,100.00000,100.00000,100.00000,97.88294,100.00000,98.58491,100.00000,88.70056,92.38636,98.81936,92.44392
Sudeste,São Paulo,352410,Ituverava,100.00000,100.00000,97.50000,100.00000,100.00000,86.91796,83.48214,100.00000,100.00000,71.72557,55.09356
Sudeste,São Paulo,352420,Jaborandi,100.00000,92.55319,79.78723,100.00000,79.01235,70.45455,100.00000,100.00000,87.14286,87.09677,100.00000
Sudeste,São Paulo,352430,Jaboticabal,97.16981,97.05189,94.45755,96.76617,98.97611,100.00000,51.98598,45.91121,75.09778,53.77604,91.92708
Sudeste,São Paulo,352440,Jacareí,89.82942,95.94464,97.42517,83.05504,81.91262,91.59900,84.63127,82.50737,100.00000,83.51756,76.69051
Sudeste,São Paulo,352450,Jaci,100.00000,100.00000,100.00000,100.00000,96.42857,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352460,Jacupiranga,100.00000,100.00000,83.69099,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,84.35115,90.45802
Sudeste,São Paulo,352470,Jaguariúna,100.00000,95.08449,90.32258,96.18902,83.67347,100.00000,100.00000,100.00000,95.57292,85.62500,90.50000
Sudeste,São Paulo,352480,Jales,96.62698,97.81746,88.88889,96.91120,93.42360,84.70149,100.00000,100.00000,100.00000,89.53488,89.92248
Sudeste,São Paulo,352490,Jambeiro,95.23810,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,57.14286,100.00000,100.00000,53.73134
Sudeste,São Paulo,352500,Jandira,100.00000,100.00000,95.51597,97.99646,88.69013,100.00000,86.51868,81.05035,50.22573,52.16667,44.77778
Sudeste,São Paulo,352510,Jardinópolis,83.80952,100.00000,68.00000,71.42857,100.00000,100.00000,73.07692,65.38462,100.00000,69.23077,96.15385
Sudeste,São Paulo,352520,Jarinu,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,61.24197,80.94218,100.00000,93.67089,100.00000
Sudeste,São Paulo,352530,Jaú,94.60108,93.76125,87.76245,90.75282,83.81643,88.57678,83.57432,84.67322,89.53349,64.84663,65.46012
Sudeste,São Paulo,352540,Jeriquara,100.00000,100.00000,100.00000,97.43590,100.00000,57.14286,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352550,Joanópolis,91.66667,100.00000,100.00000,100.00000,94.40559,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000
Sudeste,São Paulo,352560,João Ramalho,100.00000,82.35294,100.00000,91.04478,100.00000,100.00000,100.00000,100.00000,54.87805,83.87097,27.41935
Sudeste,São Paulo,352570,José Bonifácio,100.00000,93.73494,100.00000,100.00000,87.12446,100.00000,93.99538,93.76443,99.77629,92.96375,85.28785
Sudeste,São Paulo,352580,Júlio Mesquita,100.00000,95.77465,100.00000,100.00000,100.00000,100.00000,100.00000,98.48485,86.15385,87.93103,94.82759
Sudeste,São Paulo,352590,Jundiaí,96.46346,100.00000,100.00000,95.42910,99.36650,97.97038,100.00000,97.37280,99.24489,97.08210,88.36136
Sudeste,São Paulo,352600,Junqueirópolis,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,84.27419,86.29032,86.32479,89.42731,99.55947
Sudeste,São Paulo,352610,Juquiá,100.00000,98.70130,99.02597,93.95973,97.90210,98.42767,79.75831,84.89426,82.95455,82.73381,91.36691
Sudeste,São Paulo,352620,Juquitiba,94.24460,100.00000,100.00000,100.00000,99.77578,89.19492,29.33333,72.66667,63.75546,85.17699,89.15929
Sudeste,São Paulo,352630,Lagoinha,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,72.50000
Sudeste,São Paulo,352640,Laranjal Paulista,93.00912,100.00000,100.00000,90.65934,100.00000,100.00000,67.91980,83.45865,100.00000,88.55422,67.46988
Sudeste,São Paulo,352650,Lavínia,90.90909,98.48485,80.30303,100.00000,83.60656,100.00000,40.90909,100.00000,100.00000,44.92754,75.36232
Sudeste,São Paulo,352660,Lavrinhas,100.00000,100.00000,100.00000,85.21739,84.48276,79.00000,1.02041,60.20408,92.70833,90.09901,64.35644
Sudeste,São Paulo,352670,Leme,100.00000,100.00000,100.00000,95.74468,95.87956,94.74110,79.93851,88.54727,93.03107,62.65458,95.38335
Sudeste,São Paulo,352680,Lençóis Paulista,97.34104,99.53757,94.45087,89.66705,100.00000,98.26389,90.55614,78.48898,99.74160,84.41860,86.27907
Sudeste,São Paulo,352690,Limeira,95.01558,100.00000,100.00000,99.34286,93.69992,94.24665,71.37309,75.61720,80.28994,78.45304,76.85083
Sudeste,São Paulo,352700,Lindóia,100.00000,100.00000,100.00000,100.00000,100.00000,98.75000,100.00000,100.00000,100.00000,57.14286,88.57143
