Estado,Região,CodMun,Município,Média Cob Vac,Média At Pr,Média Plano,IDHm,Média Var CobVac,Média Var At Pr,Média Var Plano
Bahia,Nordeste,290570,Camaçari,86.7167297,78.1718182,23.6921423,0.694,-0.0366957,-0.0005778,-0.0243245
Bahia,Nordeste,290580,Camamu,90.7326145,85.6300000,1.0256133,0.565,-0.0552176,0.0345054,-0.0179189
Bahia,Nordeste,290590,Campo Alegre de Lourdes,87.5820943,77.0081818,1.1164049,0.557,0.0042920,0.0870789,0.1049467
Bahia,Nordeste,290600,Campo Formoso,72.3332313,76.6863636,3.7732599,0.586,-0.0132343,0.1079628,0.0977673
Bahia,Nordeste,290610,Canápolis,90.6790517,100.0000000,0.6994541,0.565,0.0149242,0.0000000,0.0149884
Bahia,Nordeste,290620,Canarana,89.5292679,90.3227273,0.4687174,0.587,0.0059626,0.0926656,-0.0381757
Bahia,Nordeste,290630,Canavieiras,75.8136911,82.5145455,2.0392344,0.59,0.0875716,0.0423820,-0.0551644
Bahia,Nordeste,290640,Candeal,91.9098652,100.0000000,3.8232816,0.587,-0.0161830,0.0000000,0.2627617
Bahia,Nordeste,290650,Candeias,92.0837071,68.5745455,14.2784414,0.691,-0.0292271,0.0006542,-0.0224508
Bahia,Nordeste,290660,Candiba,95.9053738,59.9772727,0.8476261,0.591,0.0015553,0.0059660,0.0188959
Bahia,Nordeste,290670,Cândido Sales,88.0275565,92.0200000,1.6116020,0.601,-0.0075771,0.0514820,0.0759140
Bahia,Nordeste,290680,Cansanção,91.0399768,99.5700000,0.5791606,0.557,-0.0095266,-0.0008123,0.0340608
Bahia,Nordeste,290682,Canudos,81.8902057,92.7181818,0.4337543,0.562,2.7182399,0.0448783,-0.0157400
Bahia,Nordeste,290685,Capela do Alto Alegre,84.6754639,100.0000000,1.0754172,0.599,-0.0573854,0.0000000,0.1104352
Bahia,Nordeste,290687,Capim Grosso,86.7144858,97.6100000,1.0335291,0.621,-0.0220412,0.0135301,0.0397623
Bahia,Nordeste,290689,Caraíbas,84.9183358,100.0000000,0.2731526,0.555,0.0577305,0.0000000,0.0690523
Bahia,Nordeste,290690,Caravelas,90.0519183,100.0000000,5.8333093,0.616,0.0432874,0.0000000,0.0234345
Bahia,Nordeste,290700,Cardeal da Silva,73.6542454,100.0000000,4.7106833,0.552,0.0668753,0.0000000,-0.0688812
Bahia,Nordeste,290710,Carinhanha,88.9495604,86.7654545,0.5311164,0.576,-0.0279833,-0.0164794,0.0448654
Bahia,Nordeste,290720,Casa Nova,83.5936584,66.4209091,2.5619227,0.57,-0.0253153,0.1240071,0.0285784
Bahia,Nordeste,290730,Castro Alves,64.0718391,100.0000000,1.9052826,0.613,0.2785056,0.0000000,-0.0008347
Bahia,Nordeste,290740,Catolândia,93.9353028,98.6363636,4.9011038,0.582,-0.0016453,0.0176471,0.5805895
Bahia,Nordeste,290750,Catu,94.1758778,89.0654545,18.3274847,0.677,-0.0101817,-0.0056958,-0.0769393
Bahia,Nordeste,290755,Caturama,85.1948486,100.0000000,0.4394787,0.571,0.0606501,0.0000000,0.1385979
Bahia,Nordeste,290760,Central,79.2678145,85.4263636,0.3682344,0.596,0.0151198,0.0705104,0.0302394
Bahia,Nordeste,290770,Chorrochó,74.3777709,99.1309091,0.4778180,0.6,-0.0119450,0.0010105,-0.0020618
Bahia,Nordeste,290780,Cícero Dantas,87.0699112,78.8518182,1.2848620,0.585,0.0510559,0.5024784,0.0193733
Bahia,Nordeste,290790,Cipó,81.6539290,100.0000000,0.9947167,0.601,0.0848954,0.0000000,0.0334436
Bahia,Nordeste,290800,Coaraci,82.6218292,91.2709091,4.9395350,0.613,-0.0201655,0.0647209,0.0438730
Bahia,Nordeste,290810,Cocos,76.4482214,89.8872727,0.5801678,0.596,0.2688455,0.1267092,0.0447672
Bahia,Nordeste,290820,Conceição da Feira,82.9893072,94.7736364,3.7977056,0.634,-0.0420902,0.0169194,0.0175207
Bahia,Nordeste,290830,Conceição do Almeida,90.8373498,100.0000000,1.6359552,0.606,0.0042499,0.0000000,0.0198533
Bahia,Nordeste,290840,Conceição do Coité,85.5628175,75.4100000,2.1643974,0.611,-0.0263736,0.0143449,0.0221065
Bahia,Nordeste,290850,Conceição do Jacuípe,86.8203811,91.1245455,7.6147890,0.663,-0.0080534,0.0217933,0.0666006
Bahia,Nordeste,290860,Conde,81.7666430,98.7945455,1.4802234,0.56,0.0078987,0.0020271,0.0889762
Bahia,Nordeste,290870,Condeúba,92.1770489,100.0000000,1.8672179,0.582,0.0205207,0.0000000,0.0035724
Bahia,Nordeste,290880,Contendas do Sincorá,90.7748817,100.0000000,0.8330592,0.577,0.0221832,0.0000000,-0.0471996
Bahia,Nordeste,290890,Coração de Maria,89.6838640,100.0000000,3.6403997,0.592,0.0621174,0.0000000,0.0852651
Bahia,Nordeste,290900,Cordeiros,90.7382398,100.0000000,1.0426109,0.579,0.0216407,0.0000000,0.0079353
Bahia,Nordeste,290910,Coribe,92.8986028,100.0000000,0.5445694,0.6,0.0017481,0.0000000,-0.0515471
Bahia,Nordeste,290920,Coronel João Sá,90.1684838,90.7563636,0.2095668,0.535,0.0053620,0.1095353,0.0079208
Bahia,Nordeste,290930,Correntina,96.3202013,80.3390909,1.3413028,0.603,-0.0261098,0.0744673,0.0071105
Bahia,Nordeste,290940,Cotegipe,94.9035188,88.4009091,0.4414681,0.59,-0.0031981,0.0866929,0.0329755
Bahia,Nordeste,290950,Cravolândia,88.4467521,100.0000000,0.5493170,0.599,-0.0343555,0.0000000,0.0300696
Bahia,Nordeste,290960,Crisópolis,73.5322070,95.1709091,0.4193043,0.543,-0.0927447,0.0158739,0.0085871
Bahia,Nordeste,290970,Cristópolis,96.3750767,100.0000000,0.7492294,0.614,0.0215460,0.0000000,-0.0234342
Bahia,Nordeste,290980,Cruz das Almas,81.6786232,70.6972727,6.2768424,0.699,0.0532473,0.0406554,0.0200690
Bahia,Nordeste,290990,Curaçá,87.9993675,80.7572727,2.1948103,0.581,0.1567436,0.0841309,0.0315591
Bahia,Nordeste,291000,Dário Meira,76.9975338,100.0000000,0.4523811,0.54,0.3581923,0.0000000,0.0288676
Bahia,Nordeste,291005,Dias d'Ávila,80.5141828,71.2027273,21.1061045,0.676,0.0448462,0.0750835,-0.0497602
Bahia,Nordeste,291010,Dom Basílio,96.1740378,98.3745455,1.8460822,0.591,-0.0223482,0.0038930,0.0182975
Bahia,Nordeste,291020,Dom Macedo Costa,92.3228840,100.0000000,2.0423473,0.632,-0.0316520,0.0000000,0.0296113
Bahia,Nordeste,291030,Elísio Medrado,77.2731665,98.5745455,1.0098857,0.623,0.0360669,0.0185958,0.1025610
Bahia,Nordeste,291040,Encruzilhada,91.7339301,100.0000000,0.8487334,0.544,0.0249734,0.0000000,0.2130277
Bahia,Nordeste,291050,Entre Rios,93.4792737,79.5963636,6.7908938,0.615,-0.0403405,0.0097143,-0.0221728
Bahia,Nordeste,290050,Érico Cardoso,92.5732392,100.0000000,0.4304146,0.584,0.0109204,0.0000000,0.0564617
Bahia,Nordeste,291060,Esplanada,84.3563004,86.6054545,2.3597642,0.589,0.0052168,0.0025791,-0.0225067
Bahia,Nordeste,291070,Euclides da Cunha,94.3077478,75.4145455,1.8949433,0.567,-0.0200674,0.2455457,0.0169593
Bahia,Nordeste,291072,Eunápolis,92.0637555,83.1881818,17.3586785,0.677,-0.0104231,0.0449319,0.0176069
Bahia,Nordeste,291075,Fátima,86.8147910,96.4009091,0.7007215,0.559,-0.0325428,-0.0089164,0.3410943
Bahia,Nordeste,291077,Feira da Mata,91.1717986,95.9845455,0.4429739,0.588,0.2250368,0.0349452,-0.0376985
Bahia,Nordeste,291080,Feira de Santana,84.0981564,68.3654545,19.4884343,0.712,-0.0719644,0.0377636,0.0270125
Bahia,Nordeste,291085,Filadélfia,88.2515032,100.0000000,0.9915901,0.565,0.0540129,0.0000000,0.0340536
Bahia,Nordeste,291090,Firmino Alves,76.8921055,96.4927273,0.6988394,0.578,0.0684921,-0.0385800,0.0144857
Bahia,Nordeste,291100,Floresta Azul,76.4857638,98.5036364,1.6296726,0.557,0.0610024,0.0014782,0.0122201
Bahia,Nordeste,291110,Formosa do Rio Preto,92.6926217,83.7763636,1.0954431,0.618,0.0141742,0.0275294,0.0229287
Bahia,Nordeste,291120,Gandu,73.8327526,82.9890909,2.2929417,0.632,0.0629505,0.0447464,-0.0209895
Bahia,Nordeste,291125,Gavião,85.9873642,100.0000000,0.4471707,0.599,0.0446205,0.0000000,0.1554746
Bahia,Nordeste,291140,Glória,83.4668024,100.0000000,1.0424945,0.593,-0.0218030,0.0000000,-0.0275151
Bahia,Nordeste,291150,Gongogi,70.9160589,100.0000000,0.4106358,0.576,0.3896990,0.0000000,0.2106340
Bahia,Nordeste,291160,Governador Mangabeira,92.7771083,98.4763636,1.7092142,0.643,0.0098211,-0.0167600,0.0302031
Bahia,Nordeste,291165,Guajeru,87.5881251,100.0000000,0.1876862,0.569,0.0430454,0.0000000,0.3141384
Bahia,Nordeste,291170,Guanambi,93.2577049,88.3136364,4.2566845,0.673,-0.0005796,0.0412594,0.0407251
Bahia,Nordeste,291180,Guaratinga,56.4070593,97.9672727,1.1495297,0.558,6.2729380,0.0106133,0.0607259
Bahia,Nordeste,291185,Heliópolis,76.9384923,93.1554545,1.0141603,0.563,0.3588758,0.0299643,0.1301664
Bahia,Nordeste,291190,Iaçu,83.0514064,100.0000000,1.1973391,0.574,0.1154815,0.0000000,-0.0380778
Bahia,Nordeste,291200,Ibiassucê,95.5461722,100.0000000,0.5643914,0.611,0.0276728,0.0000000,0.0537046
Bahia,Nordeste,291210,Ibicaraí,77.3920516,100.0000000,3.7648053,0.625,-0.0272371,0.0000000,0.0125521
Bahia,Nordeste,291220,Ibicoara,88.6489874,92.8654545,0.6421543,0.591,-0.0105967,0.1122386,-0.0211446
Bahia,Nordeste,291230,Ibicuí,69.3902746,98.8563636,1.3814230,0.584,0.6178009,0.0018103,0.0206129
Bahia,Nordeste,291240,Ibipeba,89.9068050,97.9981818,0.2918013,0.616,0.0005120,0.0070971,0.0123409
Bahia,Nordeste,291250,Ibipitanga,91.5228664,100.0000000,0.1071904,0.584,0.0112729,0.0000000,0.1205635
Bahia,Nordeste,291270,Ibirapitanga,79.6426473,100.0000000,0.9558651,0.558,-0.0275153,0.0000000,0.1511729
Bahia,Nordeste,291280,Ibirapuã,76.5895172,100.0000000,3.6617426,0.614,0.0127105,0.0000000,0.0140284
Bahia,Nordeste,291290,Ibirataia,81.9314654,96.1327273,1.4176778,0.576,-0.0264102,0.0395418,-0.0222306
Bahia,Nordeste,291300,Ibitiara,70.6390703,96.5436364,0.4058281,0.585,0.7019607,0.0233224,0.0493463
Bahia,Nordeste,291310,Ibititá,73.8543588,91.8727273,0.5223622,0.602,0.1386689,0.0436208,0.0598691
Bahia,Nordeste,291320,Ibotirama,98.9845023,97.0727273,1.8751206,0.636,0.0005471,0.0033269,0.0054677
Bahia,Nordeste,291330,Ichu,96.8928345,100.0000000,1.3240126,0.631,0.0120547,0.0000000,0.0458877
Bahia,Nordeste,291340,Igaporã,90.2802197,100.0000000,0.6435800,0.614,0.0100821,0.0000000,0.0660168
Bahia,Nordeste,291345,Igrapiúna,79.9705954,96.0072727,1.6440486,0.574,0.0369838,0.0061541,0.0102680
Bahia,Nordeste,291350,Iguaí,73.0922093,83.8672727,0.8068799,0.552,-0.0201821,0.0263535,-0.0002007
Bahia,Nordeste,291360,Ilhéus,51.0337261,53.2990909,13.3530247,0.69,-0.0862872,0.0712576,0.0483715
Bahia,Nordeste,291370,Inhambupe,86.2848805,91.3263636,1.8198928,0.565,0.0286155,0.0027672,0.1050029
Bahia,Nordeste,291380,Ipecaetá,87.3087754,96.3327273,0.8507108,0.55,-0.0210407,0.0145336,0.1379007
Bahia,Nordeste,291390,Ipiaú,71.9709309,78.0345455,6.0954645,0.67,2.4866523,0.0453748,0.0560814
Bahia,Nordeste,291400,Ipirá,74.4467513,62.1781818,2.0536822,0.549,0.0054769,0.0513700,0.0437447
Bahia,Nordeste,291410,Ipupiara,96.5434333,94.0100000,0.4925670,0.59,-0.0069843,0.1272792,-0.0351661
Bahia,Nordeste,291420,Irajuba,79.5225043,100.0000000,0.2886979,0.576,0.0207196,0.0000000,0.0158934
Bahia,Nordeste,291430,Iramaia,84.8147405,99.2472727,1.2119965,0.571,-0.0445819,0.0090275,0.0165421
Bahia,Nordeste,291440,Iraquara,81.1989433,91.3345455,1.0902717,0.599,0.0319678,0.0671843,0.0193773
Bahia,Nordeste,291450,Irará,90.1585310,79.3918182,3.4137637,0.62,-0.0022506,0.0781155,0.0194131
Bahia,Nordeste,291460,Irecê,81.2121652,87.7045455,4.9396995,0.691,0.4543249,0.0195904,0.0073460
Bahia,Nordeste,291465,Itabela,88.4028489,100.0000000,4.2248999,0.599,-0.0223420,0.0000000,0.0355286
Bahia,Nordeste,291470,Itaberaba,82.5049013,76.1209091,4.5913933,0.62,0.0142682,0.0847289,0.0033055
Bahia,Nordeste,291480,Itabuna,65.2336659,65.7000000,18.2811258,0.712,0.0150232,0.0513783,0.0191343
Bahia,Nordeste,291490,Itacaré,81.2258912,88.5609091,1.1076160,0.583,0.0228912,0.0695255,0.0359451
Bahia,Nordeste,291500,Itaeté,65.0719198,100.0000000,0.7069284,0.572,-0.0024810,0.0000000,-0.0100313
Bahia,Nordeste,291510,Itagi,92.2272180,100.0000000,0.8976079,0.543,0.0249845,0.0000000,-0.0233732
Bahia,Nordeste,291520,Itagibá,64.0215108,78.0945455,6.8934986,0.589,0.9179267,0.0307868,-0.0436374
Bahia,Nordeste,291530,Itagimirim,75.3632566,100.0000000,6.9568266,0.634,1.8091532,0.0000000,0.0402300
Bahia,Nordeste,291535,Itaguaçu da Bahia,69.5432605,96.9581818,0.1431352,0.562,0.9163353,0.0002763,-0.0399962
Bahia,Nordeste,291540,Itaju do Colônia,82.7351756,98.7709091,1.0290409,0.592,-0.0626090,0.0117785,0.0227137
Bahia,Nordeste,291550,Itajuípe,83.8804695,99.3081818,5.5437764,0.599,0.0145830,0.0003152,0.0091126
Bahia,Nordeste,291560,Itamaraju,86.4523480,94.6227273,4.8526422,0.627,-0.0009682,0.0614467,-0.0373995
Bahia,Nordeste,291570,Itamari,60.5421804,100.0000000,0.4917355,0.578,0.3737963,0.0000000,-0.0346472
Bahia,Nordeste,291590,Itanagra,93.0822966,98.3345455,1.8657860,0.584,0.0293277,0.0009234,0.1013825
Bahia,Nordeste,291600,Itanhém,93.4155357,99.8045455,2.3414439,0.637,0.0122014,0.0021972,-0.0248515
Bahia,Nordeste,291610,Itaparica,77.5479354,99.1954545,3.7816584,0.67,0.6047932,-0.0063884,0.0116196
Bahia,Nordeste,291620,Itapé,79.5994919,100.0000000,2.3787698,0.599,0.1205041,0.0000000,0.0923595
Bahia,Nordeste,291630,Itapebi,63.9366482,100.0000000,3.4477485,0.572,0.2556455,0.0000000,0.0213325
Bahia,Nordeste,291640,Itapetinga,74.8465486,62.6845455,6.2179338,0.667,0.0040721,0.0237995,-0.0343947
Bahia,Nordeste,291650,Itapicuru,93.2238581,88.7372727,0.1756109,0.486,-0.0293507,0.0387654,0.0200740
Bahia,Nordeste,291660,Itapitanga,68.0912239,99.9772727,0.9940674,0.571,9.9694467,0.0002506,-0.0188374
Bahia,Nordeste,291670,Itaquara,58.6285232,100.0000000,0.7180118,0.553,0.0909265,0.0000000,-0.0397173
Bahia,Nordeste,291680,Itarantim,75.5734064,84.2700000,1.7017802,0.61,0.3459808,0.0314376,0.0866547
Bahia,Nordeste,291685,Itatim,94.0987695,100.0000000,2.3035102,0.582,0.0057229,0.0000000,0.0801025
Bahia,Nordeste,291690,Itiruçu,87.4081042,93.4045455,1.1222630,0.6,4.1439897,0.0569414,0.0011182
Bahia,Nordeste,291700,Itiúba,72.7753726,75.4409091,1.0551734,0.544,0.1715940,0.1114041,0.0414653
Bahia,Nordeste,291710,Itororó,84.1521672,94.8972727,1.9149925,0.594,0.0726395,0.0468774,0.0271658
Bahia,Nordeste,291720,Ituaçu,80.0566670,100.0000000,1.1991786,0.57,0.0015759,0.0000000,-0.0038358
Bahia,Nordeste,291730,Ituberá,81.4762568,81.1600000,1.9464684,0.606,-0.0229157,0.0240932,-0.0549769
Bahia,Nordeste,291733,Iuiú,94.1634203,86.5463636,0.3895235,0.591,0.0058611,0.1385666,0.0157649
Bahia,Nordeste,291735,Jaborandi,84.1723767,100.0000000,0.6732413,0.613,0.0083721,0.0000000,0.1308394
Bahia,Nordeste,291740,Jacaraci,88.0204545,100.0000000,0.4475166,0.593,0.0045582,0.0000000,-0.0047043
Bahia,Nordeste,291750,Jacobina,86.9339573,81.1054545,9.4706870,0.649,0.0115598,0.0605906,0.0459812
Bahia,Nordeste,291760,Jaguaquara,83.0569466,88.8718182,1.7564289,0.58,-0.0096457,0.0166852,-0.0155547
Bahia,Nordeste,291770,Jaguarari,86.7503721,91.1200000,14.5198701,0.659,-0.0006802,0.0645490,0.1967331
Bahia,Nordeste,291780,Jaguaripe,86.8540989,98.3245455,0.6008762,0.556,-0.0076835,0.0047228,0.0169099
Bahia,Nordeste,291790,Jandaíra,80.8410170,96.7645455,0.9172613,0.55,0.1067867,0.0002981,0.0053511
Bahia,Nordeste,291800,Jequié,83.0936575,74.0227273,8.1241182,0.665,-0.0293963,0.0084239,-0.0159550
Bahia,Nordeste,291810,Jeremoabo,82.4421703,93.4563636,0.8458326,0.547,0.0110132,0.0264005,0.0024499
Bahia,Nordeste,291820,Jiquiriçá,87.1915064,79.3572727,0.3337453,0.553,0.0425819,0.0947457,0.1108002
Bahia,Nordeste,291830,Jitaúna,83.4706860,100.0000000,1.4650895,0.575,0.0073321,0.0000000,0.0118603
Bahia,Nordeste,291835,João Dourado,84.2647004,77.4136364,0.7367938,0.593,-0.0026363,0.0472387,0.0607686
Bahia,Nordeste,291840,Juazeiro,71.3302401,95.4036364,13.7610285,0.677,0.0458696,0.0217532,0.0251566
Bahia,Nordeste,291845,Jucuruçu,75.4741980,100.0000000,0.1862847,0.541,0.0620211,0.0000000,0.2103520
Bahia,Nordeste,291850,Jussara,85.9555608,85.4263636,0.2332860,0.571,0.0335670,0.1295386,0.1952581
Bahia,Nordeste,291855,Jussari,60.0799149,100.0000000,2.8141510,0.567,0.4070277,0.0000000,0.0114343
Bahia,Nordeste,291860,Jussiape,92.1934634,100.0000000,0.6279651,0.602,0.0047865,0.0000000,0.2070221
Bahia,Nordeste,291870,Lafaiete Coutinho,89.4454232,100.0000000,1.6819664,0.599,0.0395942,0.0000000,-0.0757896
Bahia,Nordeste,291875,Lagoa Real,92.4759644,100.0000000,0.1816030,0.545,0.0329232,0.0000000,0.0816618
Bahia,Nordeste,291880,Laje,65.8238642,99.1972727,1.3575490,0.586,0.3027790,0.0001915,0.0387815
Bahia,Nordeste,291890,Lajedão,91.0737868,97.3909091,1.7723160,0.632,-0.0115418,0.0047339,-0.0150781
Bahia,Nordeste,291900,Lajedinho,90.6160767,86.6436364,0.2881332,0.546,0.0302759,0.0177864,-0.0003102
Bahia,Nordeste,291905,Lajedo do Tabocal,80.4792151,97.8800000,0.2900360,0.584,2.7535408,0.0304121,-0.0248143
Bahia,Nordeste,291910,Lamarão,80.1857224,100.0000000,0.6973590,0.518,0.0237546,0.0000000,0.1017604
Bahia,Nordeste,291915,Lapão,90.8485848,90.8700000,0.6804372,0.596,0.0382109,0.0847865,0.0275106
Bahia,Nordeste,291920,Lauro de Freitas,79.0251186,70.6200000,32.6208812,0.754,0.0226992,0.0700961,0.0218575
Bahia,Nordeste,291930,Lençóis,79.6698440,98.1027273,2.1710187,0.623,0.0959966,0.0021587,-0.0107466
Bahia,Nordeste,291940,Licínio de Almeida,96.1971014,100.0000000,0.9700692,0.621,-0.0096487,0.0000000,0.2349244
Bahia,Nordeste,291950,Livramento de Nossa Senhora,97.6296713,83.4245455,1.4329842,0.611,0.0078002,0.0409525,0.0026445
Bahia,Nordeste,291955,Luís Eduardo Magalhães,87.3492798,60.9345455,8.5678524,0.716,-0.0258497,0.0120440,0.0214746
Bahia,Nordeste,291960,Macajuba,75.2359266,95.8345455,0.6696036,0.524,0.0520754,0.0128348,0.0587182
Bahia,Nordeste,291970,Macarani,77.2348940,91.4709091,1.3299054,0.605,0.0034589,0.0148342,0.0158820
Bahia,Nordeste,291980,Macaúbas,76.6785834,78.9136364,0.9129896,0.609,0.0867415,0.0578336,0.0189712
Bahia,Nordeste,291990,Macururé,90.9049755,100.0000000,0.2377932,0.604,0.0170248,0.0000000,0.0702345
Bahia,Nordeste,291992,Madre de Deus,80.1721322,92.0900000,14.4746189,0.708,0.0469091,-0.0292007,-0.1102939
Bahia,Nordeste,291995,Maetinga,89.8262120,100.0000000,1.0454389,0.538,0.1399985,0.0000000,0.1030235
Bahia,Nordeste,292000,Maiquinique,76.4844241,61.0390909,4.7851766,0.576,1.0339993,0.0833754,-0.0321150
Bahia,Nordeste,292010,Mairi,84.1799980,100.0000000,0.9761959,0.572,0.0329622,0.0000000,0.0281209
Bahia,Nordeste,292020,Malhada,87.7083661,86.2527273,0.2884822,0.562,0.0086206,0.1838929,0.1461749
Bahia,Nordeste,292030,Malhada de Pedras,95.2620527,97.3963636,0.5702523,0.578,0.0097394,0.0133837,0.1148465
Bahia,Nordeste,292040,Manoel Vitorino,90.0150848,97.6545455,0.9589711,0.566,0.0288720,0.0089709,-0.0106160
Bahia,Nordeste,292045,Mansidão,96.1675579,75.9736364,0.1959246,0.599,-0.0348039,0.1643331,-0.1167131
Bahia,Nordeste,292050,Maracás,92.0489068,85.8381818,4.5375816,0.607,-0.0213018,0.0783953,0.2916249
Bahia,Nordeste,292060,Maragogipe,86.7684460,85.8781818,2.6341165,0.621,-0.0105269,0.0524143,-0.0824523
Bahia,Nordeste,292070,Maraú,95.0221523,100.0000000,0.5926255,0.593,0.0101452,0.0000000,0.1145302
Bahia,Nordeste,292080,Marcionílio Souza,88.5876396,100.0000000,0.2660567,0.561,-0.0188276,0.0000000,0.0181673
Bahia,Nordeste,292090,Mascote,80.1668980,100.0000000,0.5297239,0.581,0.0052449,0.0000000,0.0807236
Bahia,Nordeste,292100,Mata de São João,93.9987575,99.7700000,12.2483513,0.668,-0.0186436,0.0000657,-0.0685578
Bahia,Nordeste,292105,Matina,90.5836744,97.0645455,0.6640952,0.572,0.0258679,-0.0116336,0.1867259
Bahia,Nordeste,292110,Medeiros Neto,95.9671181,100.0000000,3.8136913,0.625,0.0001026,0.0000000,-0.0381382
Bahia,Nordeste,292120,Miguel Calmon,82.6866512,84.6472727,1.7079244,0.586,0.0103209,0.0462924,0.0148997
Bahia,Nordeste,292130,Milagres,75.2200156,100.0000000,1.1833705,0.622,4.0954655,0.0000000,0.1018119
Bahia,Nordeste,292140,Mirangaba,88.2011427,97.2200000,0.1919841,0.542,0.0421458,0.0155354,0.0668974
Bahia,Nordeste,292145,Mirante,96.4981566,100.0000000,1.4582534,0.527,-0.0060842,0.0000000,0.1303029
Bahia,Nordeste,292150,Monte Santo,78.0138337,99.3245455,0.5616019,0.506,-0.0122379,0.0005964,0.0464959
Bahia,Nordeste,292160,Morpará,95.7372600,89.9645455,0.3605460,0.558,-0.0094712,0.1341637,-0.0277270
Bahia,Nordeste,292170,Morro do Chapéu,81.4902852,96.7063636,1.3063821,0.588,-0.0139218,0.0194665,0.0212004
Bahia,Nordeste,292180,Mortugaba,98.3636364,99.4481818,0.6428213,0.618,0.0012012,0.0064623,0.0050882
Bahia,Nordeste,292190,Mucugê,77.9806657,100.0000000,1.3797234,0.606,0.0067503,0.0000000,0.0093650
Bahia,Nordeste,292200,Mucuri,87.1795771,100.0000000,15.4057407,0.665,-0.0169818,0.0000000,0.0039904
Bahia,Nordeste,292205,Mulungu do Morro,88.5747612,66.7500000,0.2942636,0.566,0.0555731,0.0821416,0.0101607
Bahia,Nordeste,292210,Mundo Novo,89.6969442,80.3881818,1.0853234,0.59,-0.0237866,0.0138430,-0.0148300
Bahia,Nordeste,292220,Muniz Ferreira,83.1397463,100.0000000,1.4656746,0.617,-0.0027987,0.0000000,0.0626161
Bahia,Nordeste,292225,Muquém de São Francisco,97.2309527,96.6290909,0.0693840,0.549,0.0034484,0.0206194,0.1915067
Bahia,Nordeste,292230,Muritiba,89.8269266,97.2527273,3.4540265,0.66,-0.0376886,0.0058943,-0.0210928
Bahia,Nordeste,292240,Mutuípe,81.0972916,89.5381818,2.1634861,0.601,0.0415781,0.0959797,0.0220517
Bahia,Nordeste,292250,Nazaré,82.6377637,99.5245455,4.2858096,0.641,-0.0246277,0.0002886,-0.0817185
Bahia,Nordeste,292260,Nilo Peçanha,82.7758476,99.8718182,0.3068310,0.547,-0.0060397,-0.0014100,0.0372740
Bahia,Nordeste,292265,Nordestina,90.7193036,100.0000000,1.7111642,0.56,-0.0053403,0.0000000,0.3995874
Bahia,Nordeste,292270,Nova Canaã,82.3050604,95.1627273,0.9176927,0.545,0.1906591,0.0412594,-0.0254380
Bahia,Nordeste,292273,Nova Fátima,90.8355536,100.0000000,1.0137250,0.597,0.0122281,0.0000000,0.0418262
Bahia,Nordeste,292275,Nova Ibiá,98.1216394,100.0000000,0.4654933,0.57,-0.0145081,0.0000000,-0.0766183
Bahia,Nordeste,292280,Nova Itarana,71.9333153,98.5345455,0.7877073,0.524,1.2269064,-0.0161200,0.0239004
Bahia,Nordeste,292285,Nova Redenção,90.6432114,97.6409091,0.4935363,0.567,-0.0245318,0.0350439,-0.0362126
Bahia,Nordeste,292290,Nova Soure,78.9488346,66.0900000,0.6036398,0.555,-0.0139715,0.1345304,0.0184782
Bahia,Nordeste,292300,Nova Viçosa,65.0953413,96.7845455,9.2197491,0.654,0.0418052,-0.0037966,0.0376881
