CodMun,regiao_geo,Estado,Mun,Média_pop,Média_pop0a4,Média_pct_pop0a4,area_km2,Densidade,pct_san_adeq,média_familias_bf,média_pct_ben_bf
510395,Centro-Oeste,Mato Grosso,Glória D'Oeste,3102,219,0.0704496,833.13,3.72,0.0666667,253,0.3262454
510410,Centro-Oeste,Mato Grosso,Guarantã do Norte,34536,2761,0.0799882,4725.281,7.31,0.0248074,2011,0.2332229
510420,Centro-Oeste,Mato Grosso,Guiratinga,15086,943,0.0625032,5032.75,3.00,0.6204811,941,0.2497670
510450,Centro-Oeste,Mato Grosso,Indiavaí,2641,220,0.0834546,592.495,4.46,0.0343176,172,0.2643119
510452,Centro-Oeste,Mato Grosso,Ipiranga do Norte,6563,590,0.0898630,3422.016,1.92,0.0202522,221,0.1355038
510454,Centro-Oeste,Mato Grosso,Itanhangá,6135,546,0.0890185,2909.745,2.11,0.0192593,368,0.2406992
510455,Centro-Oeste,Mato Grosso,Itaúba,4199,347,0.0825285,4517.909,0.93,0.0916079,330,0.3148616
510460,Centro-Oeste,Mato Grosso,Itiquira,12641,1023,0.0810199,8698.814,1.45,0.0312394,832,0.2636801
510480,Centro-Oeste,Mato Grosso,Jaciara,26829,2077,0.0774308,2395.366,11.20,0.3498354,1527,0.2280766
510490,Centro-Oeste,Mato Grosso,Jangada,8164,700,0.0856726,1297.255,6.29,0.0717968,848,0.4159490
510500,Centro-Oeste,Mato Grosso,Jauru,9649,814,0.0842741,1345.411,7.17,0.1053025,582,0.2392299
510510,Centro-Oeste,Mato Grosso,Juara,34329,2885,0.0840521,22632.713,1.52,0.1616595,1272,0.1484766
510515,Centro-Oeste,Mato Grosso,Juína,40641,3273,0.0805378,26397.173,1.54,0.0756158,1810,0.1785031
510517,Centro-Oeste,Mato Grosso,Juruena,13868,1355,0.0975579,3207.837,4.32,0.2723304,618,0.1866087
510520,Centro-Oeste,Mato Grosso,Juscimeira,11445,840,0.0733649,2717.587,4.21,0.0750769,805,0.2803943
510523,Centro-Oeste,Mato Grosso,Lambari D'Oeste,5874,513,0.0873041,1810.547,3.24,0.0579996,457,0.3108485
510525,Centro-Oeste,Mato Grosso,Lucas do Rio Verde,57023,4997,0.0877171,3674.596,15.52,0.4469052,1689,0.1180284
510530,Centro-Oeste,Mato Grosso,Luciara,2170,182,0.0838645,4282.733,0.51,0.0096534,256,0.4727050
510558,Centro-Oeste,Mato Grosso,Marcelândia,11305,1014,0.0896126,12286.119,0.92,0.0195313,873,0.3109886
510560,Centro-Oeste,Mato Grosso,Matupá,15638,1271,0.0812828,5228.272,2.99,0.0996071,520,0.1347014
510562,Centro-Oeste,Mato Grosso,Mirassol d'Oeste,26934,2061,0.0765541,1085.374,24.82,0.2873439,1804,0.2680712
510590,Centro-Oeste,Mato Grosso,Nobres,15345,1261,0.0822022,3895.167,3.94,0.1924454,1197,0.3120695
510600,Centro-Oeste,Mato Grosso,Nortelândia,6258,456,0.0727182,1336.754,4.68,0.1367846,523,0.3329093
510610,Centro-Oeste,Mato Grosso,Nossa Senhora do Livramento,13153,955,0.0725920,5537.413,2.38,0.2583699,1363,0.4143031
510615,Centro-Oeste,Mato Grosso,Nova Bandeirantes,13791,1131,0.0818749,9556.661,1.44,0.2291387,972,0.2855083
510620,Centro-Oeste,Mato Grosso,Nova Brasilândia,4233,316,0.0747182,3832.041,1.10,0.2029756,359,0.3321735
510621,Centro-Oeste,Mato Grosso,Nova Canaã do Norte,12597,953,0.0756780,5953.099,2.12,0.1472348,427,0.1357139
510880,Centro-Oeste,Mato Grosso,Nova Guarita,4762,325,0.0683348,1121.928,4.24,0.0116762,302,0.2532376
510618,Centro-Oeste,Mato Grosso,Nova Lacerda,6185,586,0.0946504,4780.41,1.29,0.4007105,536,0.3484002
510885,Centro-Oeste,Mato Grosso,Nova Marilândia,3159,271,0.0857919,1905.744,1.66,0.0056329,186,0.2361337
510890,Centro-Oeste,Mato Grosso,Nova Maringá,7787,806,0.1034260,11553.479,0.67,0.2040030,296,0.1536661
510895,Centro-Oeste,Mato Grosso,Nova Monte Verde,8773,738,0.0840944,5139.307,1.71,0.0409470,470,0.2153481
510622,Centro-Oeste,Mato Grosso,Nova Mutum,39528,3482,0.0881701,9546.512,4.14,0.3079060,1029,0.1047629
510617,Centro-Oeste,Mato Grosso,Nova Nazaré,3512,462,0.1313673,4034.615,0.87,0.0583871,317,0.3543566
510623,Centro-Oeste,Mato Grosso,Nova Olímpia,19231,1738,0.0904218,1327.266,14.49,0.0637586,1173,0.2465918
510619,Centro-Oeste,Mato Grosso,Nova Santa Helena,3643,281,0.0772327,2385.819,1.53,0.1028169,172,0.1898514
510624,Centro-Oeste,Mato Grosso,Nova Ubiratã,10788,993,0.0919501,12845.882,0.84,0.0446124,350,0.1338305
510625,Centro-Oeste,Mato Grosso,Nova Xavantina,20829,1448,0.0695269,5652.03,3.69,0.2374372,680,0.1314228
510627,Centro-Oeste,Mato Grosso,Novo Horizonte do Norte,3959,261,0.0659447,920.048,4.30,0.0721117,205,0.2081064
510626,Centro-Oeste,Mato Grosso,Novo Mundo,8424,721,0.0854748,5800.759,1.45,0.0065299,518,0.2508061
510631,Centro-Oeste,Mato Grosso,Novo Santo Antônio,2375,230,0.0966108,4394.78,0.54,0.1193957,217,0.3643692
510628,Centro-Oeste,Mato Grosso,Novo São Joaquim,5583,444,0.0794814,5078.293,1.10,0.2420917,664,0.4756687
510629,Centro-Oeste,Mato Grosso,Paranaíta,11097,788,0.0710379,4813.56,2.31,0.0079546,687,0.2481010
510630,Centro-Oeste,Mato Grosso,Paranatinga,21352,1879,0.0880488,23781.486,0.90,0.1794574,985,0.1875515
510637,Centro-Oeste,Mato Grosso,Pedra Preta,16547,1269,0.0767388,3786.5,4.37,0.1240621,1120,0.2711095
510642,Centro-Oeste,Mato Grosso,Peixoto de Azevedo,33496,2941,0.0878189,14432.934,2.32,0.0601098,2501,0.2993479
510645,Centro-Oeste,Mato Grosso,Planalto da Serra,2715,260,0.0956854,2437.59,1.11,0.0643885,275,0.4045624
510650,Centro-Oeste,Mato Grosso,Poconé,32952,2819,0.0855457,17156.759,1.92,0.0360780,3851,0.4673698
510665,Centro-Oeste,Mato Grosso,Pontal do Araguaia,6176,422,0.0684445,2742.482,2.25,0.1501268,423,0.2756474
510670,Centro-Oeste,Mato Grosso,Ponte Branca,1681,103,0.0614047,701.138,2.40,0.0116022,124,0.2972654
510675,Centro-Oeste,Mato Grosso,Pontes e Lacerda,44060,3766,0.0855098,8545.292,5.16,0.3375254,2315,0.2113256
510677,Centro-Oeste,Mato Grosso,Porto Alegre do Norte,11834,1085,0.0917112,3971.721,2.98,0.0503591,965,0.3286172
510680,Centro-Oeste,Mato Grosso,Porto dos Gaúchos,5456,442,0.0810707,6846.668,0.80,0.0639986,233,0.1702956
510682,Centro-Oeste,Mato Grosso,Porto Esperidião,11689,988,0.0845219,5832.083,2.00,0.0445527,792,0.2729124
510685,Centro-Oeste,Mato Grosso,Porto Estrela,3311,265,0.0802369,2045.467,1.62,0.3512717,404,0.4828904
510700,Centro-Oeste,Mato Grosso,Poxoréo,17114,1336,0.0780032,6833.013,2.50,0.3897124,1657,0.3879313
510704,Centro-Oeste,Mato Grosso,Primavera do Leste,58053,4593,0.0792055,5549.918,10.46,0.4485697,2317,0.1599408
510706,Centro-Oeste,Mato Grosso,Querência,15614,1495,0.0957050,17799.989,0.88,0.0559220,722,0.1849396
510715,Centro-Oeste,Mato Grosso,Reserva do Cabaçal,2687,231,0.0858855,1331.677,2.02,0.1420973,192,0.2865047
510718,Centro-Oeste,Mato Grosso,Ribeirão Cascalheira,9703,909,0.0937517,11354.555,0.85,0.3268427,751,0.3116618
510719,Centro-Oeste,Mato Grosso,Ribeirãozinho,2336,172,0.0735601,624.997,3.74,0.3265215,136,0.2331409
510720,Centro-Oeste,Mato Grosso,Rio Branco,5165,345,0.0667434,539.287,9.58,0.0139023,400,0.3096788
510757,Centro-Oeste,Mato Grosso,Rondolândia,3861,451,0.1166672,12658.341,0.30,0.0273787,327,0.3411361
510760,Centro-Oeste,Mato Grosso,Rondonópolis,217958,17018,0.0781679,4800.914,45.40,0.4574300,9053,0.1662749
510770,Centro-Oeste,Mato Grosso,Rosário Oeste,17504,1324,0.0756343,7051.987,2.48,0.1512835,1888,0.4315429
510775,Centro-Oeste,Mato Grosso,Salto do Céu,3651,250,0.0684518,1753.378,2.08,0.0455000,268,0.2876037
510724,Centro-Oeste,Mato Grosso,Santa Carmem,4370,406,0.0928101,3812.09,1.15,0.1002153,268,0.2456005
510774,Centro-Oeste,Mato Grosso,Santa Cruz do Xingu,2285,233,0.1016886,5623.39,0.41,0.3074550,168,0.3013082
510776,Centro-Oeste,Mato Grosso,Santa Rita do Trivelato,3016,282,0.0933976,4750.916,0.63,0.0256309,125,0.1675720
510777,Centro-Oeste,Mato Grosso,Santa Terezinha,8011,814,0.1015757,6466.223,1.24,0.4225333,827,0.4134439
510726,Centro-Oeste,Mato Grosso,Santo Afonso,3108,228,0.0732553,1166.382,2.66,0.1029075,281,0.3613180
510779,Centro-Oeste,Mato Grosso,Santo Antônio do Leste,4565,424,0.0927225,3517.653,1.30,0.0279373,232,0.2036259
510780,Centro-Oeste,Mato Grosso,Santo Antônio do Leverger,16039,1322,0.0824191,9469.139,1.69,0.1257699,1715,0.4304866
510785,Centro-Oeste,Mato Grosso,São Félix do Araguaia,11369,946,0.0832353,16682.473,0.68,0.1675225,601,0.2131667
510729,Centro-Oeste,Mato Grosso,São José do Povo,3850,227,0.0589172,584.369,6.59,0.0664105,187,0.1965307
510730,Centro-Oeste,Mato Grosso,São José do Rio Claro,19251,1521,0.0790413,4525.304,4.25,0.0345182,1061,0.2220828
510735,Centro-Oeste,Mato Grosso,São José do Xingu,5490,588,0.1070745,7465.563,0.74,0.0374790,492,0.3582909
510710,Centro-Oeste,Mato Grosso,São José dos Quatro Marcos,19149,1312,0.0684871,1282.763,14.93,0.1897146,1034,0.2154568
510740,Centro-Oeste,Mato Grosso,São Pedro da Cipa,4507,381,0.0845898,344.33,13.09,0.0360085,349,0.3116934
510787,Centro-Oeste,Mato Grosso,Sapezal,22559,2252,0.0998349,13615.748,1.66,0.3841210,664,0.1182725
510788,Centro-Oeste,Mato Grosso,Serra Nova Dourada,1536,131,0.0853766,1490.793,1.03,0.0801718,166,0.4330980
510790,Centro-Oeste,Mato Grosso,Sinop,130724,10909,0.0835057,3990.87,32.76,0.1044930,3087,0.0949506
510792,Centro-Oeste,Mato Grosso,Sorriso,80097,6863,0.0857782,9346.873,8.57,0.1187808,1792,0.0898006
510794,Centro-Oeste,Mato Grosso,Tabaporã,9807,755,0.0769064,8442.931,1.16,0.0965016,449,0.1821371
510795,Centro-Oeste,Mato Grosso,Tangará da Serra,95789,7546,0.0788563,11636.976,8.23,0.3723946,2154,0.0910550
510800,Centro-Oeste,Mato Grosso,Tapurah,12316,869,0.0707707,4492.539,2.74,0.1678750,567,0.1870811
510805,Centro-Oeste,Mato Grosso,Terra Nova do Norte,10446,721,0.0690262,2399.736,4.35,0.1230040,762,0.2894652
510810,Centro-Oeste,Mato Grosso,Tesouro,3646,256,0.0703833,4281.968,0.85,0.0835913,268,0.2947196
510820,Centro-Oeste,Mato Grosso,Torixoréu,3860,205,0.0529943,2398.383,1.61,0.2215023,257,0.2638138
510830,Centro-Oeste,Mato Grosso,União do Sul,3671,308,0.0839772,4590.628,0.80,0.0103950,314,0.3430165
510835,Centro-Oeste,Mato Grosso,Vale de São Domingos,3133,248,0.0791292,1901.545,1.65,0.0015918,234,0.2992792
510840,Centro-Oeste,Mato Grosso,Várzea Grande,272759,22582,0.0828368,724.279,376.59,0.4659633,16816,0.2463574
510850,Centro-Oeste,Mato Grosso,Vera,11136,998,0.0896510,3005.12,3.71,0.0266742,408,0.1474136
510550,Centro-Oeste,Mato Grosso,Vila Bela da Santíssima Trindade,15545,1643,0.1056848,13443.676,1.16,0.1210732,1160,0.2998158
510860,Centro-Oeste,Mato Grosso,Vila Rica,24166,2229,0.0921539,7436.383,3.25,0.3674663,935,0.1582972
500020,Centro-Oeste,Mato Grosso do Sul,Água Clara,14466,1403,0.0970085,7781.558,1.86,0.0412387,740,0.2027805
500025,Centro-Oeste,Mato Grosso do Sul,Alcinópolis,5037,380,0.0754778,4397.518,1.15,0.0040825,340,0.2698252
500060,Centro-Oeste,Mato Grosso do Sul,Amambai,37612,3733,0.0992302,4193.742,8.97,0.2302561,3201,0.3407466
500070,Centro-Oeste,Mato Grosso do Sul,Anastácio,24714,2028,0.0820676,2913.177,8.48,0.4439988,1639,0.2653428
500080,Centro-Oeste,Mato Grosso do Sul,Anaurilândia,8865,667,0.0752562,3415.657,2.60,0.0172215,556,0.2516117
500085,Centro-Oeste,Mato Grosso do Sul,Angélica,10151,807,0.0795457,1283.627,7.91,0.0241401,688,0.2709607
500090,Centro-Oeste,Mato Grosso do Sul,Antônio João,8692,908,0.1044648,1142.895,7.61,0.0214089,842,0.3887044
500100,Centro-Oeste,Mato Grosso do Sul,Aparecida do Taboado,24404,1703,0.0697767,2751.485,8.87,0.1524820,1306,0.2141964
500110,Centro-Oeste,Mato Grosso do Sul,Aquidauana,47215,4094,0.0867133,17087.021,2.76,0.2749709,3179,0.2701045
500124,Centro-Oeste,Mato Grosso do Sul,Aral Moreira,11391,1243,0.1090580,1653.86,6.89,0.0275809,975,0.3420888
500150,Centro-Oeste,Mato Grosso do Sul,Bandeirantes,7187,521,0.0725597,3357.926,2.14,0.0401013,430,0.2393648
500190,Centro-Oeste,Mato Grosso do Sul,Bataguassu,21774,1821,0.0836554,2392.476,9.10,0.4836459,1409,0.2596629
500200,Centro-Oeste,Mato Grosso do Sul,Batayporã,11246,901,0.0800988,1826.578,6.16,0.0131024,898,0.3191981
500210,Centro-Oeste,Mato Grosso do Sul,Bela Vista,24183,2161,0.0893653,4899.44,4.94,0.2205714,2171,0.3595079
500215,Centro-Oeste,Mato Grosso do Sul,Bodoquena,8030,693,0.0862789,2591.933,3.10,0.6412502,634,0.3147974
500220,Centro-Oeste,Mato Grosso do Sul,Bonito,21086,1783,0.0845540,5373.016,3.92,0.7949527,1075,0.2050213
500230,Centro-Oeste,Mato Grosso do Sul,Brasilândia,11950,1001,0.0837363,5803.542,2.06,0.5234498,738,0.2471061
500240,Centro-Oeste,Mato Grosso do Sul,Caarapó,28432,2777,0.0976803,2115.73,13.44,0.2094016,1465,0.2083893
500260,Centro-Oeste,Mato Grosso do Sul,Camapuã,13787,951,0.0689477,6238.127,2.21,0.4765884,911,0.2641664
500270,Centro-Oeste,Mato Grosso do Sul,Campo Grande,854012,61996,0.0726450,8082.978,105.66,0.5715405,29895,0.1403127
500280,Centro-Oeste,Mato Grosso do Sul,Caracol,5842,484,0.0827890,2943.206,1.98,0.0192762,545,0.3736054
500290,Centro-Oeste,Mato Grosso do Sul,Cassilândia,21681,1350,0.0622851,3658.252,5.93,0.2448378,966,0.1784482
500295,Centro-Oeste,Mato Grosso do Sul,Chapadão do Sul,22531,1916,0.0851748,3252.327,6.93,0.4719295,653,0.1166661
500310,Centro-Oeste,Mato Grosso do Sul,Corguinho,5506,407,0.0738998,2639.657,2.09,0.6058954,325,0.2380607
500315,Centro-Oeste,Mato Grosso do Sul,Coronel Sapucaia,14842,1587,0.1068706,1023.727,14.50,0.3145111,1685,0.4531942
500320,Centro-Oeste,Mato Grosso do Sul,Corumbá,108849,9532,0.0875658,64438.363,1.69,0.1878214,6397,0.2352058
500325,Centro-Oeste,Mato Grosso do Sul,Costa Rica,19496,1467,0.0752914,4159.384,4.69,0.4985421,1261,0.2584597
500330,Centro-Oeste,Mato Grosso do Sul,Coxim,32995,2361,0.0715749,6391.486,5.16,0.1364447,2357,0.2859004
500345,Centro-Oeste,Mato Grosso do Sul,Deodápolis,12673,950,0.0749454,828.533,15.30,0.0077670,752,0.2381192
500348,Centro-Oeste,Mato Grosso do Sul,Dois Irmãos do Buriti,11044,857,0.0776145,2431.609,4.54,0.0135632,1213,0.4400697
500350,Centro-Oeste,Mato Grosso do Sul,Douradina,5713,466,0.0816394,280.457,20.37,0.0157827,320,0.2236947
500370,Centro-Oeste,Mato Grosso do Sul,Dourados,212379,16554,0.0779864,4062.236,52.28,0.4942730,8023,0.1511806
500375,Centro-Oeste,Mato Grosso do Sul,Eldorado,12157,988,0.0812716,1012.796,12.00,0.0983042,913,0.3008886
500380,Centro-Oeste,Mato Grosso do Sul,Fátima do Sul,19267,1163,0.0603441,315.333,61.10,0.1220369,1162,0.2411991
500390,Centro-Oeste,Mato Grosso do Sul,Figueirão,3021,243,0.0803488,4879.932,0.62,0.0378813,146,0.1928724
500400,Centro-Oeste,Mato Grosso do Sul,Glória de Dourados,10030,656,0.0654246,493.434,20.33,0.0162184,447,0.1782051
500410,Centro-Oeste,Mato Grosso do Sul,Guia Lopes da Laguna,10190,815,0.0799834,1225.426,8.32,0.0830492,1069,0.4193937
500430,Centro-Oeste,Mato Grosso do Sul,Iguatemi,15667,1262,0.0805361,2957.41,5.30,0.1328450,932,0.2383733
500440,Centro-Oeste,Mato Grosso do Sul,Inocência,7703,570,0.0739613,5761.19,1.34,0.1065217,441,0.2284935
500450,Centro-Oeste,Mato Grosso do Sul,Itaporã,23498,2231,0.0949276,1342.764,17.50,0.2156935,408,0.0708761
500460,Centro-Oeste,Mato Grosso do Sul,Itaquiraí,20174,1691,0.0837949,2063.717,9.78,0.0146609,1328,0.2661066
500470,Centro-Oeste,Mato Grosso do Sul,Ivinhema,22996,1545,0.0672117,2003.43,11.48,0.0949117,931,0.1621668
500480,Centro-Oeste,Mato Grosso do Sul,Japorã,8562,1244,0.1451121,416.605,20.55,0.0366984,1223,0.5703893
500490,Centro-Oeste,Mato Grosso do Sul,Jaraguari,6864,473,0.0688871,2912.836,2.36,0.0244620,281,0.1655472
500500,Centro-Oeste,Mato Grosso do Sul,Jardim,25517,2159,0.0846107,2126.133,12.00,0.3091166,1537,0.2415019
500510,Centro-Oeste,Mato Grosso do Sul,Jateí,4053,318,0.0783821,1933.316,2.10,0.2574645,265,0.2615833
500515,Centro-Oeste,Mato Grosso do Sul,Juti,6399,559,0.0873386,1569.176,4.08,0.1093724,724,0.4508313
500520,Centro-Oeste,Mato Grosso do Sul,Ladário,21844,2094,0.0958178,354.255,61.66,0.1111055,1495,0.2747807
500525,Centro-Oeste,Mato Grosso do Sul,Laguna Carapã,7015,705,0.1005744,1725.78,4.06,0.0835478,484,0.2773325
500540,Centro-Oeste,Mato Grosso do Sul,Maracaju,43181,3414,0.0790917,5396.905,8.00,0.3364059,1290,0.1222956
500560,Centro-Oeste,Mato Grosso do Sul,Miranda,27154,2643,0.0973350,5471.436,4.96,0.3545245,2912,0.4283987
500568,Centro-Oeste,Mato Grosso do Sul,Mundo Novo,17920,1267,0.0707373,478.38,37.46,0.0112321,1224,0.2735833
500570,Centro-Oeste,Mato Grosso do Sul,Naviraí,51509,4127,0.0801659,3189.667,16.15,0.2441902,1912,0.1497216
500580,Centro-Oeste,Mato Grosso do Sul,Nioaque,14215,1237,0.0870353,3909.44,3.64,0.2458308,1554,0.4373075
500600,Centro-Oeste,Mato Grosso do Sul,Nova Alvorada do Sul,19606,1890,0.0964554,4025.012,4.87,0.0461897,936,0.1914512
500620,Centro-Oeste,Mato Grosso do Sul,Nova Andradina,50847,4099,0.0806804,4770.685,10.66,0.1229619,2600,0.2056947
500625,Centro-Oeste,Mato Grosso do Sul,Novo Horizonte do Sul,4355,312,0.0716256,849.19,5.13,0.0586248,166,0.1490490
500627,Centro-Oeste,Mato Grosso do Sul,Paraíso das Águas,,,,,,,,
500630,Centro-Oeste,Mato Grosso do Sul,Paranaíba,41615,2783,0.0668767,5405.48,7.70,0.4111412,1933,0.1862477
500635,Centro-Oeste,Mato Grosso do Sul,Paranhos,13497,1952,0.1445427,1307.092,10.33,0.0133535,1540,0.4567945
500640,Centro-Oeste,Mato Grosso do Sul,Pedro Gomes,7897,533,0.0674613,3553.782,2.22,0.0673924,714,0.3618123
500660,Centro-Oeste,Mato Grosso do Sul,Ponta Porã,86667,8059,0.0930161,5359.354,16.17,0.2187669,6141,0.2858435
500690,Centro-Oeste,Mato Grosso do Sul,Porto Murtinho,16440,1650,0.1003697,17505.2,0.94,0.8306260,1127,0.2771834
500710,Centro-Oeste,Mato Grosso do Sul,Ribas do Rio Pardo,23160,2146,0.0925928,17315.283,1.34,0.2668604,1231,0.2139824
500720,Centro-Oeste,Mato Grosso do Sul,Rio Brilhante,34726,3116,0.0897422,3983.562,8.72,0.2209060,1472,0.1709527
500730,Centro-Oeste,Mato Grosso do Sul,Rio Negro,4982,338,0.0679103,1828.8,2.72,0.0396365,283,0.2265628
500740,Centro-Oeste,Mato Grosso do Sul,Rio Verde de Mato Grosso,19699,1532,0.0777997,8173.868,2.41,0.0422202,1475,0.2994056
500750,Centro-Oeste,Mato Grosso do Sul,Rochedo,4861,360,0.0739426,1309.574,3.71,0.2412753,362,0.2990258
500755,Centro-Oeste,Mato Grosso do Sul,Santa Rita do Pardo,7649,615,0.0803564,6142.001,1.25,0.0732928,307,0.1616660
500769,Centro-Oeste,Mato Grosso do Sul,São Gabriel do Oeste,24909,2064,0.0828795,3849.875,6.47,0.4661588,957,0.1556162
500780,Centro-Oeste,Mato Grosso do Sul,Selvíria,6473,457,0.0706251,3254.917,1.99,0.0796377,355,0.2197928
500770,Centro-Oeste,Mato Grosso do Sul,Sete Quedas,10875,892,0.0820300,839.117,12.96,0.0181222,576,0.2116953
500790,Centro-Oeste,Mato Grosso do Sul,Sidrolândia,51109,4538,0.0887796,5265.695,9.71,0.1854968,3745,0.2959575
500793,Centro-Oeste,Mato Grosso do Sul,Sonora,17423,1601,0.0918997,4185.528,4.16,0.0349576,813,0.1911999
500795,Centro-Oeste,Mato Grosso do Sul,Tacuru,11043,1343,0.1215765,1784.207,6.19,0.0785124,1388,0.5026570
500797,Centro-Oeste,Mato Grosso do Sul,Taquarussu,3588,278,0.0773538,1052.232,3.41,0.0117057,271,0.3016114
500800,Centro-Oeste,Mato Grosso do Sul,Terenos,19890,1465,0.0737056,2845.723,6.99,0.1077820,927,0.1899260
500830,Centro-Oeste,Mato Grosso do Sul,Três Lagoas,113528,8747,0.0770680,10217.071,11.11,0.5140520,4150,0.1454329
500840,Centro-Oeste,Mato Grosso do Sul,Vicentina,6074,361,0.0594229,312.429,19.44,0.0168874,419,0.2758486
310010,Sudeste,Minas Gerais,Abadia dos Dourados,6918,412,0.0595098,880.461,7.86,0.5840047,396,0.2293919
310020,Sudeste,Minas Gerais,Abaeté,23180,1297,0.0559613,1817.067,12.76,0.8276713,967,0.1669592
310030,Sudeste,Minas Gerais,Abre Campo,13499,869,0.0643655,470.551,28.69,0.4719681,1188,0.3519105
310040,Sudeste,Minas Gerais,Acaiaca,3993,266,0.0666806,101.886,39.19,0.6174850,520,0.5211430
310050,Sudeste,Minas Gerais,Açucena,9907,652,0.0658475,815.422,12.15,0.4285714,1008,0.4053518
310060,Sudeste,Minas Gerais,Água Boa,14644,1169,0.0798204,1320.344,11.09,0.4939264,2163,0.5931855
310070,Sudeste,Minas Gerais,Água Comprida,2026,100,0.0491568,492.167,4.12,0.8132880,119,0.2347304
310080,Sudeste,Minas Gerais,Aguanil,4329,260,0.0600712,232.091,18.65,0.6647287,254,0.2352470
310090,Sudeste,Minas Gerais,Águas Formosas,19037,1436,0.0754342,820.079,23.21,0.6970084,2646,0.5558473
310100,Sudeste,Minas Gerais,Águas Vermelhas,13283,1020,0.0767962,1256.607,10.57,0.3569775,2006,0.6034177
310110,Sudeste,Minas Gerais,Aimorés,25277,1630,0.0644998,1348.913,18.74,0.7848375,2274,0.3598679
310120,Sudeste,Minas Gerais,Aiuruoca,6123,300,0.0489621,649.68,9.42,0.4489243,260,0.1700980
310130,Sudeste,Minas Gerais,Alagoa,2711,157,0.0579939,161.356,16.80,0.4903951,232,0.3426741
310140,Sudeste,Minas Gerais,Albertina,2989,185,0.0618541,58.01,51.53,0.6683519,87,0.1163178
310150,Sudeste,Minas Gerais,Além Paraíba,35194,2123,0.0603334,510.25,68.97,0.7863351,1992,0.2263656
310160,Sudeste,Minas Gerais,Alfenas,77860,4803,0.0617278,850.446,91.55,0.9264342,2814,0.1451620
310163,Sudeste,Minas Gerais,Alfredo Vasconcelos,6591,440,0.0667466,130.815,50.38,0.6116050,418,0.2542445
310170,Sudeste,Minas Gerais,Almenara,40839,2965,0.0726226,2294.426,17.80,0.7496961,5096,0.4991028
310180,Sudeste,Minas Gerais,Alpercata,7371,489,0.0663152,166.972,44.15,0.7217963,809,0.4388507
310190,Sudeste,Minas Gerais,Alpinópolis,19403,1216,0.0626899,460.685,42.12,0.7967389,815,0.1683597
310200,Sudeste,Minas Gerais,Alterosa,14248,880,0.0617613,362.01,39.36,0.7244613,748,0.2102641
310205,Sudeste,Minas Gerais,Alto Caparaó,5648,407,0.0720770,103.69,54.47,0.6249537,489,0.3463133
315350,Sudeste,Minas Gerais,Alto Jequitibá,8384,534,0.0636553,152.272,55.06,0.4354858,858,0.4089041
